edge_id,node1_id,node2_id,distance,type
1,130,368,0.0,spatial
2,249,393,0.0,spatial
3,185,186,0.0,spatial
4,275,427,0.0,spatial
5,300,441,0.0,spatial
6,408,602,0.0,spatial
7,474,592,0.0,spatial
8,365,528,0.0,spatial
9,345,592,0.0,spatial
10,327,592,0.0,spatial
11,307,449,0.0,spatial
12,578,580,0.0,spatial
13,327,334,0.0,spatial
14,144,398,0.0,spatial
15,314,431,0.0,spatial
16,299,304,0.0,spatial
17,206,404,0.0,spatial
18,175,176,0.0,spatial
19,595,607,0.0,spatial
20,116,517,0.0,spatial
21,119,588,0.0,spatial
22,315,431,0.0,spatial
23,299,300,0.0,spatial
24,244,245,0.0,spatial
25,139,393,0.0,spatial
26,477,488,0.0,spatial
27,149,395,0.0,spatial
28,196,197,0.0,spatial
29,183,184,0.0,spatial
30,346,409,0.0,spatial
31,163,164,0.0,spatial
32,588,600,0.0,spatial
33,511,601,0.0,spatial
34,529,532,0.0,spatial
35,283,439,0.0,spatial
36,368,378,0.0,spatial
37,465,471,0.0,spatial
38,596,609,0.0,spatial
39,480,597,0.0,spatial
40,113,117,0.0,spatial
41,475,612,0.0,spatial
42,191,402,0.0,spatial
43,268,431,0.0,spatial
44,392,511,0.0,spatial
45,255,258,0.0,spatial
46,281,282,0.0,spatial
47,248,249,0.0,spatial
48,154,400,0.0,spatial
49,411,592,0.0,spatial
50,471,513,0.0,spatial
51,145,394,0.0,spatial
52,272,420,0.0,spatial
53,258,412,0.0,spatial
54,479,489,0.0,spatial
55,410,465,0.0,spatial
56,327,605,0.0,spatial
57,333,334,0.0,spatial
58,488,495,0.0,spatial
59,118,574,0.0,spatial
60,306,449,0.0,spatial
61,487,513,0.0,spatial
62,470,479,0.0,spatial
63,114,123,0.0,spatial
64,193,194,0.0,spatial
65,486,513,0.0,spatial
66,332,334,0.0,spatial
67,328,453,0.0,spatial
68,117,589,0.0,spatial
69,270,411,0.0,spatial
70,159,160,0.0,spatial
71,331,595,0.0,spatial
72,464,483,0.0,spatial
73,257,259,0.0,spatial
74,355,369,0.0,spatial
75,369,595,0.0,spatial
76,465,593,0.0,spatial
77,492,493,0.0,spatial
78,255,412,0.0,spatial
79,291,437,0.0,spatial
80,114,130,0.0,spatial
81,336,593,0.0,spatial
82,140,141,0.0,spatial
83,464,492,0.0,spatial
84,299,447,0.0,spatial
85,463,465,0.0,spatial
86,285,586,0.0,spatial
87,201,401,0.0,spatial
88,362,375,0.0,spatial
89,353,369,0.0,spatial
90,313,451,0.0,spatial
91,120,368,0.0,spatial
92,477,594,0.0,spatial
93,380,381,0.0,spatial
94,332,340,0.0,spatial
95,491,492,0.0,spatial
96,264,265,0.0,spatial
97,116,533,0.0,spatial
98,270,416,0.0,spatial
99,273,427,0.0,spatial
