edge_id,node1_id,node2_id,distance,type
1,769,844,0.0,spatial
2,758,833,0.0,spatial
3,742,757,0.0,spatial
4,698,784,0.0,spatial
5,759,771,0.0,spatial
6,676,888,0.0,spatial
7,799,830,0.0,spatial
8,662,778,0.0,spatial
9,712,884,0.0,spatial
10,777,859,0.0,spatial
11,891,892,0.0,spatial
12,857,914,0.0,spatial
13,735,736,0.0,spatial
14,780,876,0.0,spatial
15,729,862,0.0,spatial
16,878,892,0.0,spatial
17,819,820,0.0,spatial
18,806,901,0.0,spatial
19,798,829,0.0,spatial
20,674,717,0.0,spatial
21,662,717,0.0,spatial
22,836,837,0.0,spatial
23,663,858,0.0,spatial
24,801,868,0.0,spatial
25,744,759,0.0,spatial
26,688,775,0.0,spatial
27,827,880,0.0,spatial
28,871,887,0.0,spatial
29,859,893,0.0,spatial
30,851,880,0.0,spatial
31,836,877,0.0,spatial
32,670,877,0.0,spatial
33,796,806,0.0,spatial
34,721,775,0.0,spatial
35,735,893,0.0,spatial
36,800,848,0.0,spatial
37,726,912,0.0,spatial
38,731,886,0.0,spatial
39,665,895,0.0,spatial
40,742,888,0.0,spatial
41,828,896,0.0,spatial
42,747,891,0.0,spatial
43,722,767,0.0,spatial
44,694,761,0.0,spatial
45,696,911,0.0,spatial
46,777,782,0.0,spatial
47,891,896,0.0,spatial
48,747,884,0.0,spatial
49,757,855,0.0,spatial
50,745,855,0.0,spatial
51,739,864,0.0,spatial
52,875,919,0.0,spatial
53,695,876,0.0,spatial
54,752,773,0.0,spatial
55,768,800,0.0,spatial
56,809,810,0.0,spatial
57,831,895,0.0,spatial
58,795,901,0.0,spatial
59,799,869,0.0,spatial
60,721,882,0.0,spatial
61,855,877,0.0,spatial
62,835,843,0.0,spatial
63,898,923,0.0,spatial
64,880,926,0.0,spatial
65,844,858,0.0,spatial
66,667,874,0.0,spatial
67,752,874,0.0,spatial
68,749,875,0.0,spatial
69,657,844,0.0,spatial
70,842,901,0.0,spatial
71,695,706,0.0,spatial
72,796,901,0.0,spatial
73,749,774,0.0,spatial
74,852,901,0.0,spatial
75,749,880,0.0,spatial
76,691,718,0.0,spatial
77,796,852,0.0,spatial
78,838,865,0.0,spatial
79,787,888,0.0,spatial
80,860,880,0.0,spatial
81,743,858,0.0,spatial
82,799,880,0.0,spatial
83,791,902,0.0,spatial
84,837,867,0.0,spatial
85,847,880,0.0,spatial
86,696,803,0.0,spatial
87,718,858,0.0,spatial
88,730,879,0.0,spatial
89,666,863,0.0,spatial
90,756,891,0.0,spatial
91,746,855,0.0,spatial
92,882,891,0.0,spatial
93,748,876,0.0,spatial
94,737,896,0.0,spatial
95,665,668,0.0,spatial
96,805,880,0.0,spatial
97,663,769,0.0,spatial
98,785,860,0.0,spatial
99,807,808,0.0,spatial
100,830,832,0.0,spatial
101,858,888,0.0,spatial
102,757,891,0.0,spatial
103,884,919,0.0,spatial
104,685,698,0.0,spatial
105,745,891,0.0,spatial
106,680,684,0.0,spatial
107,815,816,0.0,spatial
108,759,858,0.0,spatial
109,840,895,0.0,spatial
110,745,896,0.0,spatial
111,667,760,0.0,spatial
112,752,760,0.0,spatial
113,732,740,0.0,spatial
114,713,725,0.0,spatial
115,790,899,0.0,spatial
116,700,701,0.0,spatial
117,768,882,0.0,spatial
118,721,888,0.0,spatial
119,842,895,0.0,spatial
120,837,897,0.0,spatial
121,679,867,0.0,spatial
122,705,728,0.0,spatial
123,829,895,0.0,spatial
124,768,894,0.0,spatial
125,855,882,0.0,spatial
126,743,871,0.0,spatial
127,652,875,0.0,spatial
128,856,876,0.0,spatial
129,721,857,0.0,spatial
130,778,856,0.0,spatial
131,706,774,0.0,spatial
132,770,857,0.0,spatial
133,690,772,0.0,spatial
134,861,907,0.0,spatial
135,750,801,0.0,spatial
136,879,892,0.0,spatial
137,811,814,0.0,spatial
138,891,921,0.0,spatial
139,705,714,0.0,spatial
140,653,718,0.0,spatial
141,816,817,0.0,spatial
142,713,856,0.0,spatial
143,673,874,0.0,spatial
144,842,869,0.0,spatial
145,878,921,0.0,spatial
146,660,708,0.0,spatial
147,894,920,0.0,spatial
148,780,893,0.0,spatial
149,788,803,0.0,spatial
150,821,863,0.0,spatial
151,800,832,0.0,spatial
152,704,719,0.0,spatial
153,746,896,0.0,spatial
154,896,913,0.0,spatial
155,663,887,0.0,spatial
156,829,842,0.0,spatial
157,731,770,0.0,spatial
158,667,860,0.0,spatial
159,662,715,0.0,spatial
160,768,895,0.0,spatial
161,730,859,0.0,spatial
162,748,749,0.0,spatial
163,792,802,0.0,spatial
164,733,860,0.0,spatial
165,683,686,0.0,spatial
166,779,884,0.0,spatial
167,841,871,0.0,spatial
168,804,901,0.0,spatial
169,699,823,0.0,spatial
170,716,778,0.0,spatial
171,817,824,0.0,spatial
172,726,916,0.0,spatial
173,893,911,0.0,spatial
174,676,867,0.0,spatial
175,685,884,0.0,spatial
176,688,836,0.0,spatial
177,667,892,0.0,spatial
178,819,823,0.0,spatial
179,752,892,0.0,spatial
180,732,739,0.0,spatial
181,672,884,0.0,spatial
182,656,859,0.0,spatial
183,719,885,0.0,spatial
184,696,777,0.0,spatial
185,767,768,0.0,spatial
186,675,685,0.0,spatial
187,805,899,0.0,spatial
188,751,860,0.0,spatial
189,763,837,0.0,spatial
190,828,882,0.0,spatial
191,673,760,0.0,spatial
192,897,913,0.0,spatial
193,848,869,0.0,spatial
194,748,875,0.0,spatial
195,764,893,0.0,spatial
196,724,776,0.0,spatial
197,736,805,0.0,spatial
198,689,761,0.0,spatial
199,748,798,0.0,spatial
200,793,925,0.0,spatial
201,847,898,0.0,spatial
202,728,893,0.0,spatial
203,817,818,0.0,spatial
204,696,878,0.0,spatial
205,797,882,0.0,spatial
206,669,699,0.0,spatial
207,801,891,0.0,spatial
208,736,774,0.0,spatial
209,729,878,0.0,spatial
210,771,858,0.0,spatial
211,723,846,0.0,spatial
212,810,823,0.0,spatial
213,790,903,0.0,spatial
214,788,891,0.0,spatial
215,734,894,0.0,spatial
216,749,827,0.0,spatial
217,765,895,0.0,spatial
218,707,728,0.0,spatial
219,848,880,0.0,spatial
220,843,856,0.0,spatial
221,753,890,0.0,spatial
222,731,858,0.0,spatial
223,821,822,0.0,spatial
224,664,795,0.0,spatial
225,697,855,0.0,spatial
226,743,887,0.0,spatial
227,737,738,0.0,spatial
228,653,657,0.0,spatial
229,782,856,0.0,spatial
230,666,698,0.0,spatial
231,655,706,0.0,spatial
232,902,923,0.0,spatial
233,726,872,0.0,spatial
234,847,860,0.0,spatial
235,855,918,0.0,spatial
236,723,860,0.0,spatial
237,699,810,0.0,spatial
238,757,775,0.0,spatial
239,701,839,0.0,spatial
240,717,856,0.0,spatial
241,761,859,0.0,spatial
242,675,884,0.0,spatial
243,751,854,0.0,spatial
244,793,880,0.0,spatial
245,764,911,0.0,spatial
246,860,892,0.0,spatial
247,755,889,0.0,spatial
248,747,895,0.0,spatial
249,685,859,0.0,spatial
250,737,913,0.0,spatial
251,747,919,0.0,spatial
252,725,856,0.0,spatial
253,749,758,0.0,spatial
254,770,772,0.0,spatial
255,723,790,0.0,spatial
256,831,860,0.0,spatial
257,723,892,0.0,spatial
258,732,871,0.0,spatial
259,758,875,0.0,spatial
260,772,858,0.0,spatial
261,673,685,0.0,spatial
262,757,882,0.0,spatial
263,731,871,0.0,spatial
264,745,882,0.0,spatial
265,787,916,0.0,spatial
266,896,918,0.0,spatial
267,749,891,0.0,spatial
268,791,835,0.0,spatial
269,844,862,0.0,spatial
270,738,739,0.0,spatial
271,697,891,0.0,spatial
272,664,883,0.0,spatial
273,788,902,0.0,spatial
274,663,729,0.0,spatial
275,839,894,0.0,spatial
276,903,924,0.0,spatial
277,856,893,0.0,spatial
278,834,880,0.0,spatial
279,654,705,0.0,spatial
280,743,841,0.0,spatial
281,808,908,0.0,spatial
282,719,739,0.0,spatial
283,719,720,0.0,spatial
284,828,868,0.0,spatial
285,800,900,0.0,spatial
286,868,891,0.0,spatial
287,682,867,0.0,spatial
288,661,784,0.0,spatial
289,735,806,0.0,spatial
290,880,899,0.0,spatial
291,720,867,0.0,spatial
292,741,887,0.0,spatial
293,842,898,0.0,spatial
294,868,896,0.0,spatial
295,721,867,0.0,spatial
296,811,812,0.0,spatial
297,831,833,0.0,spatial
298,718,862,0.0,spatial
299,854,872,0.0,spatial
300,895,920,0.0,spatial
301,652,765,0.0,spatial
302,860,928,0.0,spatial
303,734,856,0.0,spatial
304,870,890,0.0,spatial
305,781,888,0.0,spatial
306,715,856,0.0,spatial
307,840,860,0.0,spatial
308,792,901,0.0,spatial
309,734,804,0.0,spatial
310,732,907,0.0,spatial
311,803,860,0.0,spatial
