node_id,element_type,guid,length,width,height,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,embedded_door_guid,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
4752,Wall,55CBB160-7CB3-4B98-9AD0-0DF3385AC5ED,54.50,0.34,4.13,SW - 008,0,-160.37,-131.96,-6.22,-153.09,-77.86,-2.09,,,,,,,,,
4753,Wall,86AFEC10-1DAB-48B0-A87B-3E48F4372BC0,36.00,0.34,2.92,SW - 009,0,-153.55,-131.96,-6.22,-119.73,-119.0,-3.3,,,,,,,,,
4754,Wall,8B455A50-3E7F-404F-B21C-49C2AF3106B6,60.01,0.34,2.92,SW - 010,0,-119.86,-119.33,-6.22,-64.29,-96.04,-3.3,,,,,,,,,
4755,Wall,29491E3A-B919-431F-B54C-EB2E00221A34,17.00,0.34,2.92,SW - 011,0,-64.41,-96.36,-6.22,-48.42,-89.92,-3.3,,,,,,,,,
4756,Wall,3BFC429C-971D-47B8-B64F-22D5387F780E,34.00,0.30,4.00,SW - 012,0,-51.83,-90.27,-6.22,-48.42,-56.38,-2.22,,,,,,,,,
4757,Wall,635D3F96-73BC-4801-9E1C-F0EEFE4DB1F4,56.51,0.30,4.00,SW - 013,0,-106.59,-69.42,-6.22,-51.46,-56.38,-2.22,,,,,,,,,
4758,Wall,7899CD10-8FD6-4864-BA48-F134B616D66A,54.49,0.34,4.13,SW - 014,0,-160.37,-78.24,-6.22,-106.53,-69.13,-2.09,,,,,,,,,
4759,Wall,062F31B9-04D8-4F76-8D9A-869CF905F4CA,37.10,0.30,3.85,SW - 093,1,-63.0,10.95,-7.15,-25.9,11.25,-3.3,,,,,,,,,
4760,Wall,17027C25-2E07-4AAE-95CE-502111A287D6,42.22,0.35,3.85,SW - 093,1,-25.9,10.9,-7.15,16.32,11.25,-3.3,,,,,,,,,
4761,Wall,D6243B1A-B1D2-4F35-AD8D-00269A020488,32.50,0.35,3.35,SW - 093,0,8.85,-20.51,-7.15,16.36,11.27,-3.8,,,,,,,,,
4762,Wall,7DEF754E-6CF4-4C87-A607-A37858D057E4,37.00,0.30,3.35,SW - 093,1,-62.9,-50.0,-7.15,-25.9,-49.7,-3.8,,,,,,,,,
4763,Wall,8E7D88FF-3934-4D3B-9BCF-7E4C3F84B411,10.97,0.24,3.35,SW - 093,1,-74.37,-49.97,-7.15,-63.4,-49.73,-3.8,1A4075C3-2168-4412-AAC2-D869BBDD73A6,,,,,,,,
4764,Wall,647AD0CB-618A-415D-8D17-3C5C22B26160,10.97,0.35,3.45,SW - 093,1,-74.37,-51.5,-7.25,-63.4,-51.15,-3.8,,,,,,,,,
4765,Wall,660B31E5-1208-4490-8F47-9A6873779B7B,1.50,0.35,3.35,SW - 093,1,-63.7,-51.45,-7.15,-63.35,-49.95,-3.8,,,,,,,,,
4766,Wall,3D1A350C-32C3-4AF3-B0C5-475169F9597D,1.50,0.35,3.35,SW - 093,1,-74.42,-51.45,-7.15,-74.07,-49.95,-3.8,,,,,,,,,
4767,Wall,98CAC1F5-E664-435E-8052-73A31480518F,30.19,0.35,3.35,SW - 093,0,2.19,-49.96,-7.15,9.19,-20.43,-3.8,,,,,,,,,
4768,Wall,99A3B602-597D-45CE-B612-7EF76D252FA2,28.38,0.35,3.35,SW - 093,1,-25.9,-50.0,-7.15,2.48,-49.65,-3.8,,,,,,,,,
4769,Wall,88B99DF0-45E8-4972-87B8-9E2E03A1A33F,16.82,0.30,3.35,SW - 093,0,-101.75,-49.95,-7.15,-101.45,-33.13,-3.8,,,,,,,,,
4770,Wall,76B0762D-4606-4EFD-AC5D-12E0A94D602F,30.71,0.30,3.85,SW - 093,1,-99.43,-19.14,-7.15,-94.12,11.21,-3.3,,,,,,,,,
4771,Wall,9374360E-DE66-4E6E-8377-F0A15AF5C3F0,31.37,0.30,3.85,SW - 093,1,-94.37,10.95,-7.15,-63.0,11.25,-3.3,,,,,,,,,
4772,Wall,04CF56B3-1285-4E25-B0C9-1AB982D48237,27.33,0.30,3.35,SW - 093,1,-101.7,-50.0,-7.15,-74.37,-49.7,-3.8,,,,,,,,,
4773,Wall,783E19D7-D5E4-45F1-81EB-D26AC8FA3610,3.48,0.24,3.85,SW - 025,0,-99.38,-19.12,-7.15,-95.9,-18.88,-3.3,,,,,,,,,
4774,Wall,68495202-3D53-4C5C-86C6-344685970FC3,6.40,0.24,3.85,SW - 024,1,-96.12,-19.1,-7.15,-95.88,-12.7,-3.3,,,,,,,,,
4775,Wall,15C6A79F-B758-4F9D-A69B-6A3940817340,2.42,0.24,3.85,SW - 023,0,-98.32,-12.92,-7.15,-95.9,-12.68,-3.3,AD19D2E6-8D8D-40D0-9F0A-EB3F59213E44,,,,,,,,
4776,Wall,B86D7F08-CB4B-435F-A082-56D7A67405E0,2.50,0.24,3.35,SW - 019,0,-6.8,-31.52,-7.15,-4.3,-31.28,-3.8,21E21378-EB70-400A-9D44-C263E56EF118,,,,,,,,
4777,Wall,E9CE607A-99FC-4A3A-9B50-46B2C627F6B7,1.50,0.24,3.35,SW - 019,0,-6.8,-37.17,-7.15,-5.3,-36.93,-3.8,BBCEF290-4DC2-4373-9276-A1AE15066047,,,,,,,,
4778,Wall,A06908D8-82A5-4A37-952C-C16FAEFFC4F4,6.40,0.24,3.35,SW - 019,0,-6.82,-43.55,-7.15,-6.58,-37.15,-3.8,,,,,,,,,
4779,Wall,E38791B7-A705-4F5D-A86E-A47CFD584AE8,9.36,0.34,3.35,SW - 094,0,-2.24,-40.44,-7.15,0.16,-31.23,-3.8,,,,,,,,,
4780,Wall,A15FE884-1701-4904-8E0E-C6EF9D735F05,4.99,0.34,3.35,SW - 094,0,-5.83,-43.57,-7.15,-1.91,-40.36,-3.8,,,,,,,,,
4781,Wall,6AABAB36-1691-4ADA-BE68-0051F2F2BFB7,1.50,0.14,3.35,SW - 021,1,-71.59,-51.45,-7.15,-71.45,-49.95,-3.8,BB4D294F-BC9F-4464-9A0C-06FF2B16E675,,,,,,,,
4782,Wall,3F27B9F2-E1C7-4076-B14B-55E8305BFDE2,0.97,0.34,3.35,SW - 093,1,-6.8,-43.57,-7.15,-5.83,-43.23,-3.8,,,,,,,,,
4783,Wall,5EC82CD5-3765-4CE0-AF88-32D1FEC554EE,37.10,0.30,3.20,SW - 093,1,-63.0,10.95,-3.3,-25.9,11.25,-0.1,,,,,,,,,
4784,Wall,417D991E-4F0D-4513-9658-9B61383871AF,42.22,0.30,3.20,SW - 093,1,-25.9,10.95,-3.3,16.32,11.25,-0.1,,,,,,,,,
4785,Wall,541FA1F6-C042-487B-B833-C2CFD817A1D3,20.41,0.30,3.40,SW - 093,1,11.57,-8.72,-3.3,16.36,11.26,0.1,,,,,,,,,
4786,Wall,D6C6BF23-AABC-4FCB-8E0A-FF907561E8FD,17.52,0.30,2.50,SW - 093,0,7.7,-25.81,-3.3,11.86,-8.65,-0.8,,,,,,,,,
4787,Wall,EE5967A7-C94A-49D8-9B5A-33D9A0BAB8BF,31.37,0.30,3.20,SW - 093,1,-94.37,10.95,-3.3,-63.0,11.25,-0.1,,,,,,,,,
4788,Wall,A32F1234-BD5B-42A1-92B5-D84808E8F613,0.22,0.02,3.20,SW - 052,0,-25.8,-21.52,19.4,-25.58,-21.5,22.6,,,,,,,,,
4789,Wall,3DF63D4A-4269-481E-8A3A-45890973FE56,6.55,0.14,3.85,SW - 028,0,-7.35,-7.32,-7.15,-0.8,-7.18,-3.3,,,,,,,,,
4790,Wall,2C66CF44-CAD5-4643-8374-CDD03C35AB65,11.90,0.14,3.85,SW - 029,1,-19.32,-18.8,-7.15,-19.18,-6.9,-3.3,,,,,,,,,
4791,Wall,0C8A0DBA-2320-4BCD-ADA3-F37FD84CF474,18.40,0.14,3.85,SW - 030,1,-19.2,-18.92,-7.15,-0.8,-18.78,-3.3,E48EF9B9-0514-4F2D-8C94-D8544495EDCA,,,,,,,,
4792,Wall,B5E38D86-17A6-4994-B8DF-CBFEB0EC9812,6.15,0.14,3.85,SW - 031,0,-0.82,-17.2,-7.15,-0.68,-11.05,-3.3,,,,,,,,,
4793,Wall,2EBB6497-A829-4ABA-9E69-CC8B73E30B93,1.60,0.14,3.85,SW - 028,1,-9.12,-18.8,-7.15,-8.98,-17.2,-3.3,,,,,,,,,
4794,Wall,25C6AB3D-1AD1-4B00-BC66-D028F5531930,10.30,0.14,3.85,SW - 028,0,-7.37,-17.2,-7.15,-7.23,-6.9,-3.3,,,,,,,,,
4795,Wall,02D86489-26A5-4CFB-AFDA-A6294FEB6F50,8.30,0.14,7.35,SW - 029,1,-9.1,-17.22,-7.15,-0.8,-17.08,0.2,,,,,,,,,
4796,Wall,E3AC8037-698C-430A-9EE8-F624AB750577,5.06,0.24,3.85,SW - 031,1,-0.8,-13.32,-7.15,4.26,-13.08,-3.3,,,,,,,,,
4797,Wall,26B30B0D-09E1-4737-80A1-CD5790F9B6C3,6.25,0.14,4.50,SW - 032,0,2.78,-19.1,-7.15,4.3,-12.97,-2.65,,,,,,,,,
4798,Wall,D6EC3FC3-1A93-4271-83ED-8DF6279DB414,25.00,0.14,3.85,SW - 029,1,-25.8,-7.02,-7.15,-0.8,-6.88,-3.3,D4287508-7276-4A65-B89C-29ECB8D18D2E,,,,,,,,
4799,Wall,5EF2632A-D64B-4442-8FDF-9C3558FCC018,6.70,0.14,3.85,SW - 029,0,-25.82,-13.6,-7.15,-25.68,-6.9,-3.3,,,,,,,,,
4800,Wall,D6EC0973-1C59-4365-9547-4712C9F29A10,6.60,0.14,3.85,SW - 029,0,-25.8,-13.62,-7.15,-19.2,-13.48,-3.3,,,,,,,,,
4801,Wall,DF29D851-8149-416B-AD50-2DD2F518A383,24.85,0.14,3.85,SW - 029,1,-50.75,-7.02,-7.15,-25.9,-6.88,-3.3,D7AFA743-58E3-4624-ADE7-769701D8D499,,,,,,,,
4802,Wall,7563BC0B-56C7-45A9-A506-F2C5823CF7D1,3.00,0.14,3.85,SW - 029,0,-50.77,-9.9,-7.15,-50.63,-6.9,-3.3,,,,,,,,,
4803,Wall,8F160146-1A70-4FDF-82D4-DB0193F1ACD3,18.85,0.14,2.45,SW - 029,1,-50.75,-13.62,-7.15,-31.9,-13.48,-4.7,,,,,,,,,
4804,Wall,D71EB130-11E1-4DB5-BAB0-249E2A5417DC,3.00,0.14,3.85,SW - 029,0,-32.02,-9.9,-7.15,-31.88,-6.9,-3.3,,,,,,,,,
4805,Wall,6D34B33A-D045-45F9-9E8E-FF1AA8BAD036,6.70,0.14,3.85,SW - 029,0,-23.72,-13.6,-7.15,-23.58,-6.9,-3.3,,,,,,,,,
4806,Wall,D3FCE616-5D7A-4D81-A8E8-ABF80F3DDFA9,13.80,0.24,3.20,SW - 029,1,-88.62,-7.3,-3.3,-88.38,6.5,-0.1,,,,,,,,,
4807,Wall,DF529A2C-225E-4150-8866-A105EE941006,12.00,0.24,3.50,SW - 029,1,-82.32,-5.5,-3.3,-82.08,6.5,0.2,,,,,,,,,
4808,Wall,E9375ED1-B232-4AF5-85E8-80860E217518,12.00,0.24,3.50,SW - 029,1,-75.92,-5.5,-3.3,-75.68,6.5,0.2,,,,,,,,,
4809,Wall,A5A4F8DE-897C-435A-A227-E56EC2F58436,12.00,0.24,3.50,SW - 029,1,-69.52,-5.5,-3.3,-69.28,6.5,0.2,,,,,,,,,
4810,Wall,F87C6DA2-6827-4777-955B-BDDB947099E0,12.00,0.24,3.50,SW - 029,1,-62.92,-5.5,-3.3,-62.68,6.5,0.2,,,,,,,,,
4811,Wall,810A9D52-0EBA-48B3-9359-78B9963E14F6,12.00,0.24,3.50,SW - 029,1,-56.82,-5.5,-3.3,-56.58,6.5,0.2,,,,,,,,,
4812,Wall,AB16DD1E-3C6A-428B-AC52-CF13941C01C3,12.00,0.24,3.50,SW - 029,1,-50.67,-5.5,-3.3,-50.43,6.5,0.2,,,,,,,,,
4813,Wall,327BD07C-65AB-4551-AD6F-6937F43FBCD3,12.00,0.24,3.50,SW - 029,1,-44.52,-5.5,-3.3,-44.28,6.5,0.2,,,,,,,,,
4814,Wall,7ACC3D7F-2D29-45A9-9F02-689FAA657471,12.00,0.24,3.50,SW - 029,1,-38.37,-5.5,-3.3,-38.13,6.5,0.2,,,,,,,,,
4815,Wall,B3DCCAD8-2D30-4B94-81F4-0730C77350C6,12.00,0.24,3.50,SW - 029,1,-32.22,-5.5,-3.3,-31.98,6.5,0.2,,,,,,,,,
4816,Wall,CD293F01-B0CA-47C6-87EE-66D14CA8F5A1,12.00,0.24,3.50,SW - 029,1,-26.12,-5.5,-3.3,-25.88,6.5,0.2,,,,,,,,,
4817,Wall,D4D84D06-C196-4BC6-993E-C70AE0867693,12.00,0.24,3.50,SW - 029,1,-25.82,-5.5,-3.3,-25.58,6.5,0.2,,,,,,,,,
4818,Wall,FC2E3B52-8E59-4A99-AC2E-B68121056329,12.00,0.24,3.50,SW - 029,1,-19.52,-5.5,-3.3,-19.28,6.5,0.2,,,,,,,,,
4819,Wall,6159BC4F-461A-477B-96B6-19833EB9994B,12.00,0.24,3.50,SW - 029,1,-13.12,-5.5,-3.3,-12.88,6.5,0.2,,,,,,,,,
4820,Wall,CF2891D5-73E1-48F0-8D9C-3345932A821A,12.00,0.24,3.50,SW - 029,1,-6.62,-5.5,-3.3,-6.38,6.5,0.2,,,,,,,,,
4821,Wall,B5F08C5B-B51F-4905-8B08-12FA6C55C163,23.50,0.24,3.50,SW - 029,1,-86.5,-7.32,-3.3,-63.0,-7.08,0.2,,,,,,,,,
4822,Wall,E7C82D2C-D97B-4F8A-9981-2EDD2165FE79,36.90,0.24,3.50,SW - 030,1,-62.9,-7.32,-3.3,-26.0,-7.08,0.2,,,,,,,,,
4823,Wall,EE3CAD61-8EBC-4E62-8E19-957FEA287223,8.30,0.24,3.50,SW - 030,1,-9.1,-7.32,-3.3,-0.8,-7.08,0.2,0CD2FB31-1D5C-4ED4-9537-B64A2027ABD0,,,,,,,,
4824,Wall,70A3252A-686D-4C67-8833-827058EC6A75,26.90,0.14,3.50,SW - 029,1,-89.9,-5.52,-3.3,-63.0,-5.38,0.2,DC50056D-5A65-4647-8BF8-22F0118EE4C7,,,,,,,,
4825,Wall,7AFE6A94-3425-4F09-9DD0-1BB1D9922C03,37.00,0.14,3.50,SW - 030,1,-62.9,-5.52,-3.3,-25.9,-5.38,0.2,"6F50A3D9-DFC2-4C1F-88CF-CCE90908EBB3, 0BDD0724-1434-4001-990B-A0C81CE3E918, 5B252F51-1369-4518-BC89-CB6E8DDDC10B, 5114260C-AEB4-4122-924D-26D4483A67EC, 4D108F24-956C-4177-B627-506381A86B64, 8C49CB48-0DF5-443D-8104-ECDBB3C1D19A",,,,,,,,
4826,Wall,387418EB-4420-4E95-BCD4-73A5225BE7EE,19.40,0.14,3.50,SW - 030,1,-25.8,-5.52,-3.3,-6.4,-5.38,0.2,"052254EA-2ECE-4769-9C83-2087CFFB0AC0, 01286238-E3C0-4D31-AB01-ACFF6F540F19, 896DDC7E-B5DF-4536-86FE-AC3463EE25A9",,,,,,,,
4827,Wall,4909394F-4C09-49D1-A231-6F63B91B80B5,9.90,0.24,3.50,SW - 030,1,-0.82,-17.2,-3.3,-0.58,-7.3,0.2,,,,,,,,,
4828,Wall,E059D801-411E-4024-AEE7-50A138A1D2BE,5.03,0.24,3.20,SW - 030,1,-0.8,-13.32,-3.3,4.23,-13.08,-0.1,F5096443-B82B-45E0-B067-74FBA91E210D,,,,,,,,
4829,Wall,22D8107D-46A3-4311-A75B-55B8B262F7F6,9.90,0.14,3.50,SW - 028,1,-7.37,-17.2,-3.3,-7.23,-7.3,0.2,,,,,,,,,
4830,Wall,D1D0C576-9E77-4F40-9421-E17E3D2AC0B5,1.80,0.14,3.50,SW - 028,0,-10.97,-7.3,-3.3,-10.83,-5.5,0.2,A066B492-A2A2-472F-B373-8A29851EB8D8,,,,,,,,
4831,Wall,0B9AC5F9-9661-48D5-8713-99F9E78B2027,1.30,0.24,3.50,SW - 028,0,-14.87,-8.6,-3.3,-14.63,-7.3,0.2,375F151E-FDB3-4694-BE49-E88BA23DD3FC,,,,,,,,
4832,Wall,EA206160-30CE-4AE7-84F8-DD082D4C90AE,14.95,0.24,3.50,SW - 030,1,-25.8,-7.32,-3.3,-10.85,-7.08,0.2,,,,,,,,,
4833,Wall,A3761382-A0CC-4F23-A94A-B0DB490C1B4E,12.51,0.32,3.20,SW - 087,1,2.68,-19.12,-3.3,5.76,-6.85,-0.1,,,,,,,,,
4834,Wall,714A97A4-3F91-4FD8-9083-689546176E6F,5.90,0.37,2.25,SW - 017,0,5.44,-6.93,-1.8,7.11,-1.1,0.45,,,,,,,,,
4835,Wall,1A64835E-7663-4A7B-A548-BBD490D66DA1,10.30,0.14,3.50,SW - 031,1,-19.32,-18.9,-3.3,-19.18,-8.6,0.2,,,,,,,,,
4836,Wall,BCF83BE7-130E-4A02-AB15-09ACF478C39B,6.60,0.14,3.50,SW - 031,1,-25.8,-8.72,-3.3,-19.2,-8.58,0.2,83302ECB-AEE4-4B28-ABD1-B17759DDB7B4,,,,,,,,
4837,Wall,52E1605E-3573-4891-885E-033A08C3D51D,6.60,0.14,3.50,SW - 031,1,-25.8,-18.92,-3.3,-19.2,-18.78,0.2,,,,,,,,,
4838,Wall,B39E1775-3CBB-4F1F-AA5A-1D58194D7A09,6.20,0.14,3.50,SW - 031,0,-6.4,-18.62,-3.3,-0.2,-18.48,0.2,,,,,,,,,
4839,Wall,D0524E20-E831-42D8-B0EA-1153E317B6CC,7.30,0.37,6.70,SW - 008,1,-0.42,-25.8,-3.3,-0.05,-18.5,3.4,,,,,,,,,
4840,Wall,D379FAC0-56A4-42E3-8864-8838D1991AF2,3.09,0.32,3.20,SW - 087,0,-0.2,-19.2,-3.3,2.89,-18.88,-0.1,EAAD228B-2D0E-4CF7-8607-36EC042AFD50,,,,,,,,
4841,Wall,EE916E0C-211E-49E8-A556-EE055E80BF23,1.05,0.37,6.70,SW - 007,1,-1.25,-25.95,-3.3,-0.2,-25.58,3.4,,,,,,,,,
4842,Wall,17A893FA-1D9F-4288-B6EE-A55834CD64C4,3.20,0.24,3.50,SW - 016,1,-26.12,-25.8,-3.3,-25.88,-22.6,0.2,,,,,,,,,
4843,Wall,B7C03569-9011-4748-B72F-6671C940C3EA,3.20,0.24,3.50,SW - 016,1,-62.92,-25.8,-3.3,-62.68,-22.6,0.2,,,,,,,,,
4844,Wall,632A6E63-DFFE-418A-B74A-1CBCA5275F24,0.60,0.14,3.50,SW - 031,0,-0.32,-19.1,-3.3,-0.18,-18.5,0.2,,,,,,,,,
4845,Wall,C900D440-8ED0-4260-A79E-53F41816FC3B,7.80,0.20,0.25,SW - 016,1,-57.35,-17.45,-3.3,-57.15,-9.65,-3.05,,,,,,,,,
4846,Wall,4D8295F5-C196-4670-96DF-5DEEC8933EC6,25.50,0.20,0.25,SW - 015,1,-57.15,-9.65,-3.3,-31.65,-9.45,-3.05,,,,,,,,,
4847,Wall,278D5CB1-9220-4B44-9E7B-5D64B490D8D8,7.80,0.20,0.25,SW - 014,1,-31.65,-17.45,-3.3,-31.45,-9.65,-3.05,,,,,,,,,
4848,Wall,BA517782-E07F-4085-BE46-537003F8C19F,4.25,0.20,0.25,SW - 015,0,-30.45,-9.65,-3.3,-26.2,-9.45,-3.05,,,,,,,,,
4849,Wall,8370BAAC-BACB-467D-B48C-213295014B31,7.80,0.20,0.25,SW - 015,1,-30.65,-17.45,-3.3,-30.45,-9.65,-3.05,,,,,,,,,
4850,Wall,74E29359-11EE-4712-AC22-C40F926ABC63,4.25,0.20,0.25,SW - 015,0,-30.45,-17.65,-3.3,-26.2,-17.45,-3.05,,,,,,,,,
4851,Wall,98B03E8E-E232-4B7C-9660-047D3D132F8D,3.65,0.25,0.20,SW - 015,0,-29.8,-10.3,-3.3,-26.15,-10.05,-3.1,,,,,,,,,
4852,Wall,FFEAA3EE-DC11-464E-82AD-A89545470CC7,6.50,0.25,0.20,SW - 016,1,-30.05,-16.8,-3.3,-29.8,-10.3,-3.1,,,,,,,,,
4853,Wall,9AD4900F-625C-4F53-8421-023ACFFC8E6B,3.65,0.25,0.20,SW - 017,0,-29.8,-17.05,-3.3,-26.15,-16.8,-3.1,,,,,,,,,
4854,Wall,1DBA3456-AB5C-4820-B392-81221FD17F0D,36.60,0.19,6.50,SW - 020,1,-62.7,-22.77,-3.3,-26.1,-22.58,3.2,,,,,,,,,
4855,Wall,48B538A5-BAD1-4467-B72B-E52117CBB4A8,37.00,0.20,0.65,SW - 015,1,-62.9,-26.8,-3.8,-25.9,-26.6,-3.15,,,,,,,,,
4856,Wall,17544541-5C5B-4223-B91E-433DD2B17694,4.10,0.24,6.70,SW - 016,0,-62.92,-22.6,-3.3,-62.68,-18.5,3.4,,,,,,,,,
4857,Wall,B08CDAD0-340A-41CD-BF0B-FCF17DCA42FB,11.80,0.24,3.20,SW - 029,1,-90.12,-19.1,-3.3,-89.88,-7.3,-0.1,EB1EB677-A0E1-4D79-8BBB-C9A02E6BDF59,,,,,,,,
4858,Wall,2C63289F-19CD-4ABD-9E20-F7D399EC1238,3.10,0.25,3.50,SW - 029,0,-88.62,-11.9,-3.3,-88.37,-8.8,0.2,,,,,,,,,
4859,Wall,D172749E-EE60-4E91-BFC4-E6367DD33223,1.90,0.25,3.50,SW - 029,1,-88.4,-8.83,-3.3,-86.5,-8.58,0.2,,,,,,,,,
4860,Wall,EE2868C6-2C03-4360-83F6-32D01AE9E6F1,10.78,0.32,3.20,SW - 087,1,-99.38,-19.2,-3.3,-88.6,-18.88,-0.1,36794547-0345-4454-8786-06DD55C83B12,,,,,,,,
4861,Wall,9112B1C4-A2CB-4D84-BF1C-0FC517017E33,6.70,0.32,3.20,SW - 029,0,-88.7,-25.8,-3.3,-88.38,-19.1,-0.1,,,,,,,,,
4862,Wall,80A98FA8-09B1-42E0-A1DB-E168890D0564,1.80,0.14,3.20,SW - 029,1,-90.12,-7.3,-3.3,-89.98,-5.5,-0.1,FCFD4AF7-90CB-4100-AD28-2EA57920109C,,,,,,,,
4863,Wall,4BC84D72-9079-4CC1-B599-76FD6A2F371D,0.65,0.10,6.40,SW - 016,0,-88.75,6.5,0.2,-88.65,7.15,6.6,,,,,,,,,
4864,Wall,A2D87221-6508-4849-B405-3B11670E14A6,0.35,0.02,5.75,SW - 086,0,-26.02,6.93,0.25,-25.67,6.95,6.0,,,,,,,,,
4865,Wall,8F2C14C2-1765-46A7-A3DC-6F795FA173C4,0.35,0.02,5.75,SW - 086,0,-63.12,6.93,0.25,-62.77,6.95,6.0,,,,,,,,,
4866,Wall,9C6B8258-2EFA-44E8-9129-D0829CC0BFB9,13.80,0.37,6.40,SW - 008,1,-88.75,-7.3,0.2,-88.38,6.5,6.6,,,,,,,,,
4867,Wall,0B1E2748-8ADA-42C3-AF76-BB93851DF3C5,0.60,0.10,6.40,SW - 016,0,-88.75,7.05,0.2,-88.15,7.15,6.6,,,,,,,,,
4868,Wall,F3444690-3BE4-497B-BC14-B15B4954BCDF,13.80,0.24,6.40,SW - 029,1,-82.32,-7.3,0.2,-82.08,6.5,6.6,,,,,,,,,
4869,Wall,C98D81DE-B873-4781-A0BD-D6F628B81D8B,21.55,0.24,3.20,SW - 029,1,-84.55,-7.32,0.2,-63.0,-7.08,3.4,,,,,,,,,
4870,Wall,DBD5B718-E415-4051-9873-2177F1599A64,13.80,0.24,6.40,SW - 029,1,-75.92,-7.3,0.2,-75.68,6.5,6.6,,,,,,,,,
4871,Wall,40B93245-D3B6-45DD-8A82-EA512473DC06,13.80,0.24,6.40,SW - 029,1,-69.52,-7.3,0.2,-69.28,6.5,6.6,,,,,,,,,
4872,Wall,15CE3F32-D6F7-430E-953C-DBC0F30BF776,13.80,0.24,6.40,SW - 029,1,-63.22,-7.3,0.2,-62.98,6.5,6.6,,,,,,,,,
4873,Wall,E0C9B512-7682-4AF8-929B-077C011B6652,13.80,0.24,6.40,SW - 029,1,-62.92,-7.3,0.2,-62.68,6.5,6.6,,,,,,,,,
4874,Wall,F45CC69E-8233-430A-91DA-D1D1A406DE2D,13.80,0.24,6.40,SW - 029,1,-56.82,-7.3,0.2,-56.58,6.5,6.6,,,,,,,,,
4875,Wall,22A8A907-7FE4-44F7-9528-9F371486F1CD,13.80,0.24,6.40,SW - 029,1,-50.67,-7.3,0.2,-50.43,6.5,6.6,,,,,,,,,
4876,Wall,4497BEB6-B821-476C-B868-088C01676732,13.80,0.24,6.40,SW - 029,1,-44.52,-7.3,0.2,-44.28,6.5,6.6,,,,,,,,,
4877,Wall,613AF496-DBAD-474B-9227-A80D3027E236,13.80,0.24,6.40,SW - 029,1,-38.37,-7.3,0.2,-38.13,6.5,6.6,,,,,,,,,
4878,Wall,25F00094-9946-4E43-A493-5264B17383E0,13.80,0.24,6.40,SW - 029,1,-32.22,-7.3,0.2,-31.98,6.5,6.6,,,,,,,,,
4879,Wall,655F1732-C344-40DF-B63D-98B3F35646A0,15.08,0.24,3.20,SW - 029,1,-26.12,-8.58,0.2,-25.88,6.5,3.4,,,,,,,,,
4880,Wall,9A8029E2-C64A-462F-B1DB-897A00F7BC20,13.80,0.24,6.40,SW - 029,1,-25.82,-7.3,0.2,-25.58,6.5,6.6,,,,,,,,,
4881,Wall,4F4A2148-224E-4C15-9663-17CD91284950,13.80,0.24,6.40,SW - 029,1,-19.52,-7.3,0.2,-19.28,6.5,6.6,,,,,,,,,
4882,Wall,9889F9C4-8476-4B30-9712-1A3C5D97B7B5,13.40,0.24,6.40,SW - 029,1,-13.12,-6.9,0.2,-12.88,6.5,6.6,,,,,,,,,
4883,Wall,08802EE0-3D64-4C07-8C3A-2F13895EF9A0,0.65,0.10,6.40,SW - 016,0,-88.25,6.5,0.2,-88.15,7.15,6.6,,,,,,,,,
4884,Wall,319886D8-84DD-4F73-9DC0-C72256AD4940,0.65,0.10,6.40,SW - 016,0,-6.35,6.5,0.2,-6.25,7.15,6.6,,,,,,,,,
4885,Wall,9D2C0169-6B78-460F-A56F-D1A0E9D34B3C,0.60,0.10,6.40,SW - 016,0,-6.85,7.05,0.2,-6.25,7.15,6.6,,,,,,,,,
4886,Wall,16AF08EE-156B-4289-B1F7-0AFF073FCCE6,0.65,0.10,6.40,SW - 016,0,-6.85,6.5,0.2,-6.75,7.15,6.6,,,,,,,,,
4887,Wall,25799B7A-F988-418F-9B49-ECFAC1B87EB0,7.20,0.24,6.40,SW - 008,1,-6.62,-7.2,0.2,-6.38,-0.0,6.6,,,,,,,,,
4888,Wall,928BFE27-87A7-49A4-9445-C0B18753141B,6.50,0.37,6.40,SW - 016,1,-6.62,0.0,0.2,-6.25,6.5,6.6,,,,,,,,,
4889,Wall,18F95FE4-F69C-4DA0-A0F2-9828BE61CC5B,0.70,0.37,6.40,SW - 008,1,-0.9,-0.22,0.2,-0.2,0.15,6.6,,,,,,,,,
4890,Wall,70BEE376-026E-417C-92DD-76B079ED2FC5,1.60,0.37,6.40,SW - 011,1,-84.7,-8.9,0.2,-84.33,-7.3,6.6,CE810168-CF87-4DB2-B53E-B2BEBD190C90,,,,,,,,
4891,Wall,4BD9AF8F-8ED3-4E37-A8EA-BF1DD51353E1,1.60,0.37,6.40,SW - 012,1,-84.7,-18.5,0.2,-84.33,-16.9,6.6,,,,,,,,,
4892,Wall,1DB7626A-D62D-4897-9873-AB9E315DE7B9,4.05,0.37,6.40,SW - 019,1,-88.6,-18.72,0.2,-84.55,-18.35,6.6,,,,,,,,,
4893,Wall,C55B8BFB-B37D-4EC3-A45C-2DAC18CBD5D9,4.05,0.37,6.40,SW - 011,0,-88.6,-7.45,0.2,-84.55,-7.08,6.6,,,,,,,,,
