node_id,element_type,guid,length,width,height,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,embedded_door_guid,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
672,Wall,14072C23-E630-4A8D-B941-35CB066B52D8,2.00,0.50,1.29,FTG-022,1,37.49,6.92,-1.3,39.49,7.42,-0.01,,,,,,,,,
673,Wall,4083B878-1ACF-40A3-9229-25B670D12D70,1.95,0.30,1.06,FTG-023,1,37.24,5.01,-1.3,39.19,5.31,-0.24,,,,,,,,,
674,Wall,A2A4F93F-2B73-43B9-8F9B-707C64C38E5A,0.40,0.50,0.50,FND-069,0,42.43,7.29,-2.25,42.93,7.69,-1.75,,,,,,,,,
675,Wall,B1A84D46-36C0-4E67-B75C-CE5169BB1AAA,1.95,0.70,0.50,FND-056,1,37.19,6.8,-1.8,39.14,7.5,-1.3,,,,,,,,,
676,Wall,B6690B7F-A7D9-48EF-B005-B29A31D0825B,0.60,0.60,1.13,FND-057,0,31.18,7.27,-0.75,31.78,7.87,0.38,,,,,,,,,
677,Wall,8E3CF54B-F605-405C-A821-5DF4B7404313,0.60,0.60,1.13,FND-041,1,26.13,7.27,-0.75,26.73,7.87,0.38,,,,,,,,,
678,Wall,101FC2BF-3E87-40C1-BB4D-6993C5A4AD39,0.60,0.60,1.13,FND-047,0,28.67,7.27,-0.75,29.27,7.87,0.38,,,,,,,,,
679,Wall,561A990B-4FF2-49ED-AE62-1F225486F1E7,0.60,0.60,1.13,FND-036,1,26.13,9.84,-0.75,26.73,10.44,0.38,,,,,,,,,
680,Wall,BB0A338B-F5AF-4F8C-B3A9-88D6EA5B12AE,3.29,0.40,0.85,FND-024,1,47.88,7.26,-2.6,48.28,10.54,-1.75,,,,,,,,,
681,Wall,1827D918-280E-4FC8-BDA4-326E6151C6F9,0.60,0.60,1.13,FND-025,1,28.67,9.84,-0.75,29.27,10.44,0.38,,,,,,,,,
682,Wall,ABB639C3-80E9-4203-98F0-F971342D51D7,0.60,0.60,1.13,FND-016,1,31.18,9.84,-0.75,31.78,10.44,0.38,,,,,,,,,
683,Wall,B80A3DAB-45BC-4BC4-81FC-F572664C09E9,3.29,0.40,0.85,FND-042,1,44.71,7.26,-2.6,45.11,10.54,-1.75,,,,,,,,,
684,Wall,DAFE9303-73AF-445F-9F6B-29BC0EA961AE,3.57,0.40,0.85,FND-037,1,44.71,7.26,-2.6,48.28,7.66,-1.75,,,,,,,,,
685,Wall,BE6FFBF8-B4D3-435C-A67C-63CA3797D25F,2.29,0.50,0.50,FND-048,1,39.14,5.01,-1.8,39.64,7.3,-1.3,,,,,,,,,
686,Wall,3E1D788C-B7F3-4D3E-BBED-0DEE1D2C8525,3.57,0.40,0.85,FND-017,1,44.71,10.14,-2.6,48.28,10.54,-1.75,,,,,,,,,
687,Wall,B972F318-612C-48D7-97A9-5CF585150384,1.66,0.55,0.50,FND-018,1,31.91,9.96,-0.75,33.56,10.51,-0.25,,,,,,,,,
688,Wall,25788240-2BFB-4FF9-BF26-BA0947C9A16D,3.30,0.55,0.50,FND-049,1,31.91,7.22,-0.75,32.46,10.51,-0.25,,,,,,,,,
689,Wall,CB31BDAF-C6B5-42D7-B149-D43A1206E52C,1.50,0.55,1.20,FND-038,1,35.71,2.37,-1.8,37.21,2.92,-0.6,,,,,,,,,
690,Wall,07B293BC-C107-4685-A0E3-2644932E6868,1.93,0.50,0.50,FND-067,1,31.1,5.44,-0.75,33.03,5.94,-0.25,,,,,,,,,
691,Wall,6CB5A0D0-AA2E-4AFE-8036-ABD96E6FAECD,1.80,0.50,0.50,FND-050,0,32.12,2.36,-0.75,32.63,4.17,-0.25,,,,,,,,,
692,Wall,EA82D3DF-3B70-4C69-A898-1EC3B438A8B0,1.27,0.50,0.50,FND-062,1,33.03,4.17,-0.75,33.53,5.44,-0.25,,,,,,,,,
693,Wall,DB2E5177-3CDA-4115-B113-344AC9CE0196,0.90,0.50,0.50,FND-051,0,32.13,3.67,-0.75,33.03,4.17,-0.25,,,,,,,,,
694,Wall,FB0A1A28-CE63-4305-B7BA-7CBB4A9BC57F,0.93,0.55,0.50,FND-043,1,38.21,2.37,-1.8,39.14,2.92,-1.3,,,,,,,,,
695,Wall,E81D40A0-526C-4484-A4E8-DA13BF534347,4.10,0.55,1.56,FTG-032,1,40.06,10.02,-2.05,44.16,10.61,-0.49,,,,,,,,,
696,Wall,E8B2678A-1FA4-4F2B-994E-43712460825F,3.30,0.41,2.95,WAL-E-006,0,39.64,2.41,-1.29,42.93,2.82,1.67,FF28A4AB-1076-4B07-9609-6B944E91272E,,,,,,,,
697,Wall,D03809D5-F2DD-49F1-9E79-FF65486EAAB3,1.00,0.15,0.44,WAL-I-021,0,36.74,7.44,0.0,36.89,8.44,0.44,,,,,,,,,
698,Wall,25BC0933-0FFE-46CC-B30C-1B191D963C2A,1.95,0.50,0.50,FND-052,1,37.19,5.01,-1.8,39.14,5.51,-1.3,,,,,,,,,
699,Wall,70384B76-3BBE-437A-BC0D-111A9B17A4C0,0.90,0.32,0.50,FND-026,1,39.42,0.5,-1.8,39.74,1.4,-1.3,,,,,,,,,
700,Wall,AD499FB9-1F81-4A5D-B156-7AE70A363974,3.59,0.55,0.50,FND-011,1,44.61,6.64,-2.6,48.21,7.19,-2.1,,,,,,,,,
701,Wall,1D25D030-7817-4D2E-BF48-37D6054910B2,3.33,0.55,0.85,FND-012,1,44.06,7.19,-2.6,44.61,10.51,-1.75,,,,,,,,,
702,Wall,487B7E21-38B3-4FB7-83AE-ED9C92CB9B49,1.78,0.50,0.50,FND-053,1,31.1,5.44,-0.75,31.6,7.22,-0.25,,,,,,,,,
703,Wall,21F8FDF9-5C33-4F4E-9196-D661207C34C3,5.77,0.55,0.50,FND-044,1,26.13,6.67,-0.75,31.91,7.22,-0.25,,,,,,,,,
704,Wall,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,4.85,0.55,0.50,FND-039,1,26.13,2.37,-0.75,26.68,7.22,-0.25,,,,,,,,,
705,Wall,AC1F2A86-00AA-4D7B-A66D-61FAE65FB8EE,5.27,0.55,0.50,FND-027,1,42.93,2.37,-2.6,48.21,2.92,-2.1,,,,,,,,,
706,Wall,DEDA9C21-40AE-4818-A9E5-452333B9573B,4.55,0.55,0.85,FND-019,1,40.06,9.96,-2.6,44.61,10.51,-1.75,,,,,,,,,
707,Wall,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,4.82,0.55,0.50,FND-010,1,47.66,2.37,-2.6,48.21,7.19,-2.1,,,,,,,,,
708,Wall,5CA23B75-44B3-42B8-A6C1-086F94170597,1.24,0.55,1.20,FND-020,1,35.06,9.96,-1.8,36.3,10.51,-0.6,,,,,,,,,
709,Wall,71DA947A-7339-4742-AC74-3C99AB3D1FF8,5.00,0.55,0.50,FND-028,1,26.13,2.37,-0.75,31.13,2.92,-0.25,,,,,,,,,
710,Wall,655F25A4-FB05-4D1A-B44C-3FCFD167FD05,3.30,0.55,0.50,FND-029,1,39.14,2.37,-2.25,42.43,2.92,-1.75,,,,,,,,,
711,Wall,A1C588C4-ACF9-4068-9919-27DDF46E6A91,4.78,0.32,0.50,FND-030,1,26.18,1.08,-0.3,30.96,1.4,0.2,,,,,,,,,
712,Wall,A8482FB8-BEAE-4FC8-9282-E1B1A7BCF442,3.03,0.50,0.50,FND-054,1,37.19,5.01,-1.8,37.69,8.04,-1.3,,,,,,,,,
713,Wall,73CC76DB-E793-46F3-BE12-3D86023F1C3E,2.18,0.50,0.50,FND-070,1,42.43,7.19,-2.25,44.61,7.69,-1.75,,,,,,,,,
714,Wall,34B042DE-CF1C-46DE-A315-D05322F59BF7,2.64,0.50,0.50,FND-055,1,42.43,2.37,-2.25,42.93,5.01,-1.75,,,,,,,,,
715,Wall,A24CCC89-53CF-4640-A89E-BEC192DD7E74,0.64,0.50,0.50,FND-058,0,41.79,5.01,-2.25,42.43,5.51,-1.75,,,,,,,,,
716,Wall,B6768845-7FCA-465E-AFE9-3E3DAAC4E0B7,2.28,0.50,0.50,FND-063,1,41.79,5.01,-2.25,42.29,7.29,-1.75,,,,,,,,,
717,Wall,B4A719B6-9D9E-435B-8047-298F2BA2ACA9,0.64,0.50,0.50,FND-068,1,41.79,6.79,-2.25,42.43,7.29,-1.75,,,,,,,,,
718,Wall,4ACE93BD-96C2-4718-B147-F4360C417C2B,6.07,0.55,1.60,FTG-010,1,26.58,2.27,-0.55,32.65,2.82,1.05,,,,,,,,,
719,Wall,A5EA1C3B-257E-467A-A356-9CAE347DB17B,4.05,0.55,1.90,FTG-001,1,26.03,2.82,-0.55,26.58,6.87,1.35,,,,,,,,,
720,Wall,AF17E25A-52CA-4059-B27D-63F4D3AADDDD,5.78,0.55,1.37,FTG-002,1,26.58,6.87,-0.55,32.36,7.32,0.82,,,,,,,,,
721,Wall,A44B47E4-455D-4127-8139-61BCFDECB27B,0.84,0.55,1.27,FTG-003,1,31.81,6.87,-0.55,32.36,7.71,0.72,,,,,,,,,
722,Wall,51634CD6-DD0B-42FA-B87A-924522EE8689,1.24,0.55,1.21,FTG-004,0,35.06,10.02,-0.9,36.3,10.61,0.31,,,,,,,,,
723,Wall,751F9BD3-1DFA-4D36-8900-36F95C2D8C85,2.66,0.41,3.41,WAL-E-018,0,42.93,2.41,-1.75,45.59,2.82,1.66,,,,,,,,,
724,Wall,A027F641-4670-4745-903B-4741EB754C9C,1.97,0.55,2.01,FTG-049,0,36.59,10.02,-1.7,38.56,10.61,0.31,,,,,,,,,
725,Wall,F64810D7-A5E3-4990-9CB2-F86BB6C945C2,1.72,0.30,0.62,FTG-024,1,42.44,7.29,-1.75,44.16,7.59,-1.13,,,,,,,,,
726,Wall,12D2022A-0267-44F4-B67E-87A4132AC4F8,2.18,0.10,4.06,WAL-I-004,0,33.46,5.84,-0.01,35.64,5.94,4.04,94000EBA-D5F7-4A49-A49A-D02D795469A0,,,,,,,,
727,Wall,7FB457CE-FFEF-4CBB-A689-03F33883FA90,4.02,0.55,0.90,FTG-005,1,47.76,2.82,-2.4,48.31,6.84,-1.5,,,,,,,,,
728,Wall,684A3E15-3143-4575-9ED7-EE22663E451B,2.17,0.55,1.44,FTG-055,0,45.59,2.27,-2.4,47.76,2.82,-0.96,,,,,,,,,
729,Wall,A08D2EDF-0EBC-4C83-A09A-157F8B4E337A,0.94,0.55,0.90,FTG-006,0,36.27,2.27,-0.9,37.21,2.82,-0.0,,,,,,,,,
730,Wall,853C219F-3169-48D4-835D-54A36661D663,1.95,0.08,1.28,WAL-I-013,0,37.54,5.31,-1.29,39.49,5.39,-0.01,,,,,,,,,
731,Wall,84001EA7-28AA-47F8-A91E-0D36CC380809,2.12,0.10,3.78,WAL-I-035,0,33.36,3.72,-0.01,33.46,5.84,3.77,,,,,,,,,
732,Wall,D6982444-0196-44FD-A3BD-418104332334,6.07,0.41,4.01,WAL-E-001,1,26.58,2.41,0.21,32.65,2.82,4.22,,,,,,,,,
733,Wall,458A5C7E-122C-4BC6-87F1-BEBA735FF647,4.02,0.41,3.41,WAL-E-008,1,47.76,2.82,-1.75,48.17,6.84,1.66,,,,,,,,,
734,Wall,DD1927D1-0F46-42BD-8ABE-4ACEF4BB01F7,3.60,0.41,3.42,WAL-E-019,1,44.16,6.84,-1.75,47.76,7.25,1.67,,,,,,,,,
735,Wall,81E97FFE-BBBF-4D8F-BC28-3960C5506309,3.18,0.41,2.95,WAL-E-020,1,44.16,6.84,-1.29,44.57,10.02,1.66,,,,,,,,,
736,Wall,128AEB92-7789-4BD2-829B-CD65688081B2,4.10,0.41,2.95,WAL-E-010,1,40.06,10.02,-1.29,44.16,10.43,1.66,,,,,,,,,
737,Wall,34FDC9B4-3793-4C0D-AC6D-8A09095C1636,3.15,0.41,4.01,WAL-E-016,1,31.95,6.87,0.21,32.36,10.02,4.22,9EC9F642-7278-4AE1-8B77-8A130BCA6719,,,,,,,,
738,Wall,D13671C7-66AC-4EE3-91C3-CB9B87788167,5.78,0.41,4.01,WAL-E-002,1,26.58,6.87,0.21,32.36,7.28,4.22,,,,,,,,,
739,Wall,CE3B984F-345C-4B4F-9D17-A441037C58D7,4.05,0.41,4.01,WAL-E-003,1,26.17,2.82,0.21,26.58,6.87,4.22,,,,,,,,,
740,Wall,DA0097CF-5840-4239-B6FE-D512967ACEB5,4.05,0.10,2.99,WAL-I-033,1,29.46,2.82,0.43,29.56,6.87,3.43,957292E3-D62C-4E9F-B4BA-7910D951C7EA,,,,,,,,
741,Wall,52103E6C-D465-472E-8741-EAA6CF33B16A,3.90,0.10,3.48,WAL-I-002,0,29.56,5.84,0.43,33.46,5.94,3.92,7239ACE6-7D3F-403F-8BF6-788731460469,,,,,,,,
742,Wall,9BE5B75C-3547-47C7-BD41-0BDD5D768664,0.90,0.10,4.01,WAL-I-005,0,35.64,5.94,-0.01,35.74,6.84,4.0,88F67B78-10AA-4E8F-8287-115D5C909319,,,,,,,,
743,Wall,43155099-71F1-4727-954E-95AF68A169E2,2.18,0.10,4.01,WAL-I-007,0,33.46,3.72,-0.01,35.64,3.82,3.99,6FBFDFC4-4D06-4E57-9AD0-213E0A89091C,,,,,,,,
744,Wall,3BBA0080-4ECF-441D-A797-807A2D4EFAF6,0.90,0.10,4.15,WAL-I-001,1,32.46,2.82,-0.01,32.56,3.72,4.13,,,,,,,,,
745,Wall,21969458-7322-4A16-A536-85287A258107,3.38,0.10,3.53,WAL-I-003,0,32.36,7.44,0.45,35.74,7.54,3.98,,,,,,,,,
746,Wall,B48039D5-0001-440F-9692-35980862EF68,1.00,0.10,3.56,WAL-I-006,0,35.64,7.44,0.43,35.74,8.44,4.0,5DA2BEEE-82BF-4066-99FA-370C824011AA,,,,,,,,
747,Wall,C1AF757B-3F59-49F5-BFF3-CE53A729F0EE,1.00,0.10,5.85,WAL-I-011,0,37.95,7.44,-1.07,38.05,8.44,4.78,,,,,,,,,
748,Wall,C49D61A9-B064-41C9-8A5C-93DC23FBFC12,1.59,0.10,2.85,WAL-I-038,0,38.05,8.44,-1.07,39.64,8.54,1.78,01989053-81D8-460E-B14C-DAA565EB257D,,,,,,,,
749,Wall,38FFF00E-A554-47D9-A718-DE2FF44682D0,2.58,0.10,2.53,WAL-I-016,0,39.54,7.44,-1.07,39.64,10.02,1.46,95D3E85A-69DE-4E5D-993D-74480D3FBDBA,,,,,,,,
750,Wall,D16F0CB2-8B78-498E-8E79-9F5052FFBE14,1.58,0.10,5.24,WAL-I-008,0,36.63,8.44,-1.07,36.73,10.02,4.17,,,,,,,,,
751,Wall,E5EA2CBD-4206-402B-8A71-175723EB5FF2,3.85,0.10,5.24,WAL-I-036,0,35.64,4.92,-0.01,39.49,5.02,5.23,EA383A03-3BFD-4311-9195-98F03B563C27,,,,,,,,
752,Wall,713971A4-0BD6-4292-9A82-686BC64ADD9C,2.10,0.15,2.53,WAL-I-037,1,39.49,2.82,-1.07,39.64,4.92,1.46,,,,,,,,,
753,Wall,36E1CDF9-AAE9-4152-844B-14F0CF56B487,1.20,0.10,4.49,WAL-I-017,0,38.29,3.72,-0.01,38.39,4.92,4.48,,,,,,,,,
754,Wall,6E7F20FE-A8A8-4A9A-8C7E-BDFB6F7AA3E6,0.45,0.10,4.78,WAL-I-018,0,37.84,3.62,0.0,38.29,3.72,4.78,,,,,,,,,
755,Wall,0CBA2620-8152-465A-81D9-6EDBE1E0405A,0.90,0.10,4.78,WAL-I-019,1,37.84,2.82,0.0,37.94,3.72,4.78,DEA5FA02-3F3B-46E3-B4F9-E508A81263BD,,,,,,,,
756,Wall,64684FC7-DD74-4CD8-9299-1F3557667497,0.60,0.15,4.78,WAL-I-020,0,36.74,6.84,0.0,36.89,7.44,4.78,,,,,,,,,
757,Wall,AAE1EF29-7C5C-4138-A588-6A0A8AE8BE8D,0.60,0.15,2.03,COL-I-001,0,35.59,6.84,-0.25,35.74,7.44,1.78,,,,,,,,,
758,Wall,20D60D8D-6C6C-4A31-A4B8-DE773E8BCFC8,0.60,0.15,2.96,COL-I-002,0,39.49,6.84,-1.29,39.64,7.44,1.67,,,,,,,,,
759,Wall,2F055917-3B62-492B-904C-7B667FA3AEF8,1.30,0.30,0.45,FTG-007,0,32.16,2.82,-0.25,32.46,4.12,0.2,,,,,,,,,
760,Wall,90BEB519-EF52-4022-B7FC-A37B11DA97DA,2.19,0.30,1.22,FTG-008,0,39.19,2.82,-1.3,39.49,5.01,-0.08,,,,,,,,,
761,Wall,E8187C68-8FFD-4FCC-9C14-E708B61F92D8,2.43,0.55,1.46,FTG-009,1,37.21,2.27,-1.6,39.64,2.82,-0.14,,,,,,,,,
762,Wall,6B0A777E-0199-4AB7-9FFB-465D767BAF0D,0.36,0.30,0.46,FTG-031,0,36.48,7.74,-0.25,36.78,8.1,0.21,,,,,,,,,
763,Wall,55E5C7D8-992C-4C84-B9C5-455CF928BE5C,2.70,0.55,1.21,FTG-011,1,32.36,10.02,-0.55,35.06,10.61,0.66,,,,,,,,,
764,Wall,3FD91C15-B639-4247-B6BD-6AE7886037D1,3.30,0.55,1.00,FTG-012,0,39.64,2.27,-2.05,42.93,2.82,-1.05,,,,,,,,,
765,Wall,9EF05ECB-2FAB-4335-98F1-57B27FE9B0E4,0.91,0.30,1.06,FTG-030,0,36.33,8.1,-1.3,37.24,8.4,-0.24,,,,,,,,,
766,Wall,43E55693-45A1-4736-BED0-124DA97FB0FB,2.70,0.41,4.27,WAL-E-011,1,32.36,10.02,0.21,35.06,10.43,4.48,,,,,,,,,
767,Wall,B33753E0-14FE-4A02-A699-7FF80DA9756A,0.97,0.41,4.45,WAL-E-012,0,35.33,10.02,0.21,36.3,10.43,4.66,,,,,,,,,
768,Wall,C654B700-6274-4276-AEF0-F1E5D80E1212,3.76,0.41,3.08,WAL-E-013,0,36.3,10.02,-1.3,40.06,10.43,1.78,,,,,,,,,
769,Wall,5F7828F9-9E57-4E0B-BB4C-72FB81903101,2.78,0.41,5.03,WAL-E-004,0,32.65,2.41,-0.25,35.44,2.82,4.78,,,,,,,,,
770,Wall,37D46096-6B20-44F7-A801-6E6D3E069DAD,1.52,0.30,0.46,FTG-013,1,33.06,4.12,-0.25,33.36,5.64,0.21,,,,,,,,,
771,Wall,2C685250-58B2-4129-B117-39886E31068A,0.90,0.30,0.46,FTG-014,0,32.16,3.82,-0.25,33.06,4.12,0.21,,,,,,,,,
772,Wall,AA70E00F-EC96-45CA-A51E-CE1DF9FD14B5,1.90,0.30,0.46,FTG-015,1,31.16,5.64,-0.25,33.06,5.94,0.21,,,,,,,,,
773,Wall,3E0B5A9B-9CFF-4A66-9B33-4C71E9C5B7B5,0.39,0.15,1.05,WAL-I-014,0,39.49,4.92,-1.06,39.64,5.31,-0.01,,,,,,,,,
774,Wall,5F207DA4-736D-46E8-B068-05E2669A7A3B,1.50,0.55,1.94,FTG-048,1,38.56,10.02,-1.95,40.06,10.61,-0.01,,,,,,,,,
775,Wall,90BED2AF-90C9-479A-94B3-8338A0D4785D,4.12,0.30,0.46,FTG-016,1,32.36,7.44,-0.25,36.48,7.74,0.21,,,,,,,,,
776,Wall,F5962D52-B5E4-4423-9389-1C805218E4CC,1.92,0.30,1.67,FTG-017,0,36.33,8.1,-1.3,36.63,10.02,0.37,,,,,,,,,
777,Wall,9AD08A1D-2346-442C-9839-12D374E1649F,1.18,0.30,0.46,FTG-029,0,42.44,2.82,-1.75,42.74,4.0,-1.29,,,,,,,,,
778,Wall,99431E8D-EF6D-4949-80B7-A208DAD3A270,0.59,0.30,0.46,FTG-025,0,41.84,5.09,-1.75,42.44,5.39,-1.29,,,,,,,,,
779,Wall,2C6BF5B7-2DF5-40B9-8555-318249F34CE2,1.13,0.30,1.06,FTG-028,0,37.24,6.97,-1.3,37.54,8.1,-0.24,,,,,,,,,
780,Wall,70424A30-A000-460B-AA8A-92E85247807D,0.46,0.30,0.46,FTG-027,0,42.44,7.14,-1.75,42.74,7.59,-1.29,,,,,,,,,
781,Wall,C848674D-29FB-4698-935A-1E462BD1968F,1.23,0.30,0.46,FTG-018,1,31.16,5.64,-0.25,31.46,6.87,0.21,,,,,,,,,
782,Wall,924E9DEE-537A-4C03-8584-0BA458011684,1.09,0.30,0.46,FTG-019,1,42.44,4.0,-1.75,42.74,5.09,-1.29,,,,,,,,,
783,Wall,3F44DD16-8D76-43D1-8CFA-98A6BFA1E6C5,0.59,0.30,0.46,FTG-026,0,41.84,6.84,-1.75,42.44,7.14,-1.29,,,,,,,,,
784,Wall,68754349-13C6-42F7-ABB6-A9B0960BF877,1.96,0.30,1.06,FTG-020,1,37.24,5.01,-1.3,37.54,6.97,-0.24,,,,,,,,,
785,Wall,6A5521A3-8E82-46EC-9DC3-6339FD7684EC,0.60,0.10,3.26,WAL-I-039,0,41.12,8.44,1.77,41.72,8.54,5.02,,,,,,,,,
786,Wall,AF72D1C8-C112-490B-80FD-7BAF4A180FB6,0.60,0.15,3.02,COL-I-003,0,39.49,6.84,1.76,39.64,7.44,4.78,,,,,,,,,
787,Wall,04785CF9-0E8B-415B-84FD-9F647188748A,0.60,0.15,2.22,COL-I-004,0,35.59,6.84,1.78,35.74,7.44,4.0,,,,,,,,,
788,Wall,43056B0E-CE5B-45B4-A129-34006209AC81,3.27,0.15,2.93,WAL-I-022,1,39.49,2.57,1.76,39.64,5.84,4.7,,,,,,,,,
789,Wall,1E8F1D3F-3F17-454B-BF5E-124333C98A7D,5.05,0.10,3.36,WAL-I-023,0,39.49,5.74,1.66,44.54,5.84,5.02,"EBE7C6CA-ACCF-43DC-9C14-C706034272F7, 0F0AC1FF-70D8-403B-A887-8EFF84F2F588",,,,,,,,
790,Wall,1863DC8B-C258-4B66-8FD7-3C2BBADCF758,3.02,0.10,3.36,WAL-I-024,1,44.44,2.82,1.66,44.54,5.84,5.02,,,,,,,,,
791,Wall,19CBFEA0-D3F1-41B0-8C4F-938E2C10C991,3.02,0.10,3.36,WAL-I-025,1,42.14,2.82,1.66,42.24,5.84,5.02,,,,,,,,,
792,Wall,C27C58CE-D04A-496A-BF0D-35D4C4B8011D,0.70,0.10,3.26,WAL-I-026,0,41.02,6.84,1.77,41.72,6.94,5.02,,,,,,,,,
793,Wall,2A78C667-118D-41E9-BFA9-16D4AF4C373E,1.00,0.10,3.26,WAL-I-028,0,41.02,5.84,1.76,41.12,6.84,5.02,BE0E8523-81A2-4170-AC4B-D9230200DFCE,,,,,,,,
794,Wall,3984CC39-3D21-4AD4-9007-7A8D17AC19E7,1.22,0.10,5.85,WAL-I-010,0,36.73,8.44,-1.07,37.95,8.54,4.78,,,,,,,,,
795,Wall,059D933C-CF8F-43AC-887D-107109406F6E,1.58,0.10,3.23,WAL-I-032,1,40.62,8.44,1.66,40.72,10.02,4.9,,,,,,,,,
796,Wall,7C17CEB5-04A4-44F1-9F10-399A4D133855,1.58,0.10,3.41,WAL-I-041,1,41.62,8.44,1.66,41.72,10.02,5.08,6FFE8F47-6FBB-41E8-AD40-2E6AB60B6F46,,,,,,,,
797,Wall,7448D18B-B79F-44BA-9FFB-C22D2410AC5F,0.29,0.55,1.91,FTG-050,0,36.3,10.02,-1.6,36.59,10.61,0.31,,,,,,,,,
798,Wall,4FD6398B-4977-4418-8222-5D059209FA00,1.08,0.10,2.94,WAL-I-029,0,39.07,8.44,1.66,39.17,9.52,4.6,,,,,,,,,
799,Wall,BE6DF09C-48DA-42BF-81EA-0FF409A1839A,0.57,0.10,3.12,WAL-I-030,0,39.07,9.42,1.66,39.64,9.52,4.78,,,,,,,,,
800,Wall,DC1304EF-4FE7-427A-862B-4FD3CDDEE60F,0.50,0.10,3.12,WAL-I-031,1,39.54,9.52,1.66,39.64,10.02,4.78,,,,,,,,,
801,Wall,816DB8E2-F926-4376-8C36-A0453CF5C85F,0.99,0.10,3.74,WAL-I-009,0,35.74,8.44,0.43,36.73,8.54,4.17,,,,,,,,,
