edge_id,node1_id,node2_id,distance,type
1,479,592,0.0,spatial
2,141,142,0.0,spatial
3,518,521,0.0,spatial
4,477,488,0.0,spatial
5,364,477,0.0,spatial
6,154,248,0.0,spatial
7,293,436,0.0,spatial
8,256,419,0.0,spatial
9,327,608,0.0,spatial
10,301,447,0.0,spatial
11,310,431,0.0,spatial
12,463,477,0.0,spatial
13,116,532,0.0,spatial
14,337,595,0.0,spatial
15,332,334,0.0,spatial
16,474,612,0.0,spatial
17,221,222,0.0,spatial
18,526,527,0.0,spatial
19,313,451,0.0,spatial
20,441,450,0.0,spatial
21,115,368,0.0,spatial
22,224,225,0.0,spatial
23,115,572,0.0,spatial
24,193,402,0.0,spatial
25,291,433,0.0,spatial
26,465,480,0.0,spatial
27,472,480,0.0,spatial
28,524,526,0.0,spatial
29,484,493,0.0,spatial
30,116,517,0.0,spatial
31,340,595,0.0,spatial
32,142,395,0.0,spatial
33,475,593,0.0,spatial
34,257,409,0.0,spatial
35,411,451,0.0,spatial
36,350,351,0.0,spatial
37,229,230,0.0,spatial
38,191,201,0.0,spatial
39,336,453,0.0,spatial
40,336,592,0.0,spatial
41,115,596,0.0,spatial
42,465,597,0.0,spatial
43,365,367,0.0,spatial
44,267,415,0.0,spatial
45,365,571,0.0,spatial
46,509,510,0.0,spatial
47,253,471,0.0,spatial
48,235,397,0.0,spatial
49,346,514,0.0,spatial
50,464,483,0.0,spatial
51,362,373,0.0,spatial
52,267,412,0.0,spatial
53,154,400,0.0,spatial
54,236,477,0.0,spatial
55,169,170,0.0,spatial
56,204,407,0.0,spatial
57,299,447,0.0,spatial
58,121,588,0.0,spatial
59,368,600,0.0,spatial
60,299,308,0.0,spatial
61,116,368,0.0,spatial
62,323,433,0.0,spatial
63,114,528,0.0,spatial
64,365,529,0.0,spatial
65,588,600,0.0,spatial
66,125,127,0.0,spatial
67,477,496,0.0,spatial
68,142,145,0.0,spatial
69,492,493,0.0,spatial
70,114,590,0.0,spatial
71,527,530,0.0,spatial
72,283,439,0.0,spatial
73,343,612,0.0,spatial
74,465,475,0.0,spatial
75,166,167,0.0,spatial
76,518,519,0.0,spatial
77,346,482,0.0,spatial
78,147,148,0.0,spatial
79,489,592,0.0,spatial
80,236,406,0.0,spatial
81,571,574,0.0,spatial
82,330,594,0.0,spatial
83,274,318,0.0,spatial
84,290,440,0.0,spatial
85,291,440,0.0,spatial
86,353,368,0.0,spatial
87,136,137,0.0,spatial
88,327,345,0.0,spatial
89,124,128,0.0,spatial
90,368,485,0.0,spatial
91,324,445,0.0,spatial
92,519,521,0.0,spatial
93,463,483,0.0,spatial
94,294,432,0.0,spatial
95,114,123,0.0,spatial
96,135,232,0.0,spatial
97,598,600,0.0,spatial
98,122,125,0.0,spatial
99,304,446,0.0,spatial
100,284,436,0.0,spatial
101,199,206,0.0,spatial
102,223,224,0.0,spatial
103,275,276,0.0,spatial
104,114,518,0.0,spatial
105,327,606,0.0,spatial
106,309,444,0.0,spatial
107,327,333,0.0,spatial
108,332,605,0.0,spatial
109,364,595,0.0,spatial
110,284,584,0.0,spatial
111,283,437,0.0,spatial
112,154,155,0.0,spatial
113,460,461,0.0,spatial
114,442,443,0.0,spatial
115,513,593,0.0,spatial
116,291,435,0.0,spatial
117,114,371,0.0,spatial
118,195,402,0.0,spatial
119,463,595,0.0,spatial
120,485,488,0.0,spatial
121,465,473,0.0,spatial
122,472,473,0.0,spatial
123,463,464,0.0,spatial
