edge_id,node1_id,node2_id,distance,type
212,778,789,0.0,spatial
213,847,851,0.0,spatial
214,857,1036,0.0,spatial
215,1066,1131,0.0,spatial
216,944,973,0.0,spatial
217,1034,1087,0.0,spatial
218,896,931,0.0,spatial
219,789,1034,0.0,spatial
220,931,990,0.0,spatial
221,1003,1138,0.0,spatial
222,1011,1012,0.0,spatial
223,983,1053,0.0,spatial
224,869,1065,0.0,spatial
225,919,1141,0.0,spatial
226,1048,1099,0.0,spatial
227,997,1069,0.0,spatial
228,780,1126,0.0,spatial
229,914,1060,0.0,spatial
230,866,1047,0.0,spatial
231,1114,1167,0.0,spatial
232,767,1041,0.0,spatial
233,846,885,0.0,spatial
234,912,1138,0.0,spatial
235,794,1037,0.0,spatial
236,865,922,0.0,spatial
237,844,1040,0.0,spatial
238,1000,1024,0.0,spatial
239,785,1108,0.0,spatial
240,979,1052,0.0,spatial
241,958,960,0.0,spatial
242,1056,1091,0.0,spatial
243,829,1000,0.0,spatial
244,802,1000,0.0,spatial
245,855,991,0.0,spatial
246,899,1138,0.0,spatial
247,929,984,0.0,spatial
248,890,1068,0.0,spatial
249,951,1028,0.0,spatial
250,796,1064,0.0,spatial
251,822,1035,0.0,spatial
252,1046,1109,0.0,spatial
253,864,1048,0.0,spatial
254,778,1067,0.0,spatial
255,954,1034,0.0,spatial
256,924,1029,0.0,spatial
257,901,1040,0.0,spatial
258,917,992,0.0,spatial
259,1000,1125,0.0,spatial
260,915,1087,0.0,spatial
261,859,985,0.0,spatial
262,1080,1120,0.0,spatial
263,831,832,0.0,spatial
264,1118,1182,0.0,spatial
265,905,1051,0.0,spatial
266,963,1142,0.0,spatial
267,927,1074,0.0,spatial
268,904,1068,0.0,spatial
269,924,1147,0.0,spatial
270,904,1049,0.0,spatial
271,772,1045,0.0,spatial
272,899,1188,0.0,spatial
273,896,1036,0.0,spatial
274,861,1147,0.0,spatial
275,868,1049,0.0,spatial
276,935,1072,0.0,spatial
277,933,1056,0.0,spatial
278,851,1037,0.0,spatial
279,952,1086,0.0,spatial
280,796,1057,0.0,spatial
281,778,1154,0.0,spatial
282,778,1124,0.0,spatial
283,945,1079,0.0,spatial
284,869,1016,0.0,spatial
285,784,823,0.0,spatial
286,837,1144,0.0,spatial
287,775,840,0.0,spatial
288,790,1102,0.0,spatial
289,773,1008,0.0,spatial
290,772,1038,0.0,spatial
291,858,1013,0.0,spatial
292,796,841,0.0,spatial
293,774,838,0.0,spatial
294,887,1181,0.0,spatial
295,840,1135,0.0,spatial
296,762,1034,0.0,spatial
297,963,968,0.0,spatial
298,853,1136,0.0,spatial
299,944,1028,0.0,spatial
300,879,1061,0.0,spatial
301,891,1090,0.0,spatial
302,1136,1178,0.0,spatial
303,1068,1195,0.0,spatial
304,964,970,0.0,spatial
305,804,839,0.0,spatial
306,796,915,0.0,spatial
307,976,978,0.0,spatial
308,1003,1050,0.0,spatial
309,980,1029,0.0,spatial
310,837,839,0.0,spatial
311,1017,1141,0.0,spatial
312,841,1065,0.0,spatial
313,866,1072,0.0,spatial
314,822,1072,0.0,spatial
315,761,954,0.0,spatial
316,1124,1149,0.0,spatial
317,774,831,0.0,spatial
318,912,1050,0.0,spatial
319,1043,1166,0.0,spatial
320,955,1124,0.0,spatial
321,806,1163,0.0,spatial
322,980,1147,0.0,spatial
323,952,1024,0.0,spatial
324,928,1139,0.0,spatial
325,987,1073,0.0,spatial
326,986,1139,0.0,spatial
327,888,1042,0.0,spatial
328,897,1060,0.0,spatial
329,787,1066,0.0,spatial
330,899,1050,0.0,spatial
331,923,1144,0.0,spatial
332,1066,1130,0.0,spatial
333,934,1133,0.0,spatial
334,1073,1167,0.0,spatial
335,879,1030,0.0,spatial
336,871,1138,0.0,spatial
337,927,1137,0.0,spatial
338,1086,1155,0.0,spatial
339,832,1125,0.0,spatial
340,951,1119,0.0,spatial
341,914,1059,0.0,spatial
342,783,1102,0.0,spatial
343,840,1078,0.0,spatial
344,999,1071,0.0,spatial
345,802,1067,0.0,spatial
346,1041,1076,0.0,spatial
347,1073,1209,0.0,spatial
348,797,1044,0.0,spatial
349,789,798,0.0,spatial
350,956,1132,0.0,spatial
351,950,1076,0.0,spatial
352,1139,1209,0.0,spatial
353,886,1060,0.0,spatial
354,847,1136,0.0,spatial
355,879,1023,0.0,spatial
356,767,1028,0.0,spatial
357,879,1136,0.0,spatial
358,1034,1125,0.0,spatial
359,1049,1090,0.0,spatial
360,1002,1046,0.0,spatial
361,847,1036,0.0,spatial
362,776,1137,0.0,spatial
363,879,1036,0.0,spatial
364,953,1081,0.0,spatial
365,937,1076,0.0,spatial
366,845,872,0.0,spatial
367,1111,1193,0.0,spatial
368,951,1034,0.0,spatial
369,952,1080,0.0,spatial
370,887,1144,0.0,spatial
371,915,919,0.0,spatial
372,1041,1069,0.0,spatial
373,1073,1202,0.0,spatial
374,779,785,0.0,spatial
375,840,1028,0.0,spatial
376,840,1141,0.0,spatial
377,802,1124,0.0,spatial
378,988,1105,0.0,spatial
379,813,1043,0.0,spatial
380,950,1069,0.0,spatial
381,856,1044,0.0,spatial
382,973,1071,0.0,spatial
383,1073,1110,0.0,spatial
384,920,1072,0.0,spatial
385,946,1135,0.0,spatial
386,868,881,0.0,spatial
387,824,1037,0.0,spatial
388,1007,1074,0.0,spatial
389,825,1085,0.0,spatial
390,937,1069,0.0,spatial
391,972,1068,0.0,spatial
392,877,1073,0.0,spatial
393,964,1099,0.0,spatial
394,774,1071,0.0,spatial
395,852,1089,0.0,spatial
396,999,1028,0.0,spatial
397,853,1066,0.0,spatial
398,1147,1197,0.0,spatial
399,807,1031,0.0,spatial
400,796,859,0.0,spatial
