Element Type: DimNode 0, GUID: 6B384789-FF24-464E-8578-5838C1C2E80F, Associated Element GUID: 00000000-0000-0000-0000-000000000000, Text: 0.000, Length: 0.00, DimNode 0 Bounding Box: [(102.21, 10.61, 0.00), (102.22, 10.62, 0.00)], Position: (102.21, 10.62), Info String: Dim Node 0
Element Type: Wall, GUID: FF299D49-B7F2-4BD4-A436-0AA6C05A8482, Length: 3.55, Width: 0.23, Height: 7.50, Info String: Basic Wall:230mm:425416, Wall Bounding Box: [(103.42, -41.36, -11.87), (106.93, -40.33, -4.37)], Label Type: 0
Element Type: Wall, GUID: CC1CF206-1EDB-44F2-AEE9-BD804849F9D1, Length: 3.30, Width: 0.23, Height: 2.50, Info String: Basic Wall:230mm:425420, Wall Bounding Box: [(110.40, -42.02, -6.87), (113.30, -40.05, -4.37)], Label Type: 0
Element Type: Wall, GUID: DF324805-743B-450B-B8FC-6C9F551AC5BC, Length: 6.78, Width: 0.23, Height: 2.50, Info String: Basic Wall:230mm:425424, Wall Bounding Box: [(113.21, -42.04, -6.87), (119.87, -40.29, -4.37)], Label Type: 0
Element Type: Wall, GUID: E3F2DBB9-FC7A-4033-9DCB-98F438BDFC3C, Length: 11.10, Width: 0.23, Height: 2.50, Info String: Basic Wall:230mm:425428, Wall Bounding Box: [(119.82, -40.52, -6.87), (130.66, -37.67, -4.37)], Label Type: 0
Element Type: Wall, GUID: D143D85F-C687-407C-AE5F-75F07BCD57D2, Length: 9.64, Width: 0.23, Height: 3.12, Info String: Basic Wall:230mm:425432, Wall Bounding Box: [(130.52, -37.78, -6.87), (130.89, -28.15, -3.75)], Label Type: 0
Element Type: Wall, GUID: D3CD56D6-7D3E-4D7C-A42B-5571B520CB94, Length: 9.98, Width: 0.23, Height: 3.18, Info String: Basic Wall:230mm:425436, Wall Bounding Box: [(130.66, -28.15, -5.85), (131.04, -18.17, -2.67)], Label Type: 0
Element Type: Wall, GUID: 5F0B601D-2840-45FD-BC18-52D42F4A121D, Length: 6.97, Width: 0.23, Height: 3.30, Info String: Basic Wall:230mm:425440, Wall Bounding Box: [(130.81, -18.17, -4.77), (131.08, -11.20, -1.47)], Label Type: 0
Element Type: Wall, GUID: AA615336-488C-4531-8363-56ECB814ABBD, Length: 6.26, Width: 0.23, Height: 3.40, Info String: Basic Wall:230mm:425444, Wall Bounding Box: [(130.84, -11.20, -3.57), (131.08, -4.94, -0.17)], Label Type: 0
Element Type: Wall, GUID: 5D83A657-C49B-49E1-A9D4-4399CCEBBDB2, Length: 12.30, Width: 0.23, Height: 3.78, Info String: Basic Wall:230mm:425453, Wall Bounding Box: [(130.93, 0.63, -1.57), (131.37, 12.93, 2.21)], Label Type: 0
Element Type: Wall, GUID: 7BE227D9-39F4-445A-87BD-FA290370783F, Length: 5.41, Width: 0.23, Height: 3.40, Info String: Basic Wall:230mm:425457, Wall Bounding Box: [(131.20, 17.14, 1.00), (131.53, 22.56, 4.40)], Label Type: 0
Element Type: Wall, GUID: 1A58B9BF-6032-4A4B-BB34-A44EDA7F70AA, Length: 4.22, Width: 0.23, Height: 3.10, Info String: Basic Wall:230mm:425461, Wall Bounding Box: [(131.14, 12.92, 0.00), (131.43, 17.15, 3.10)], Label Type: 0
Element Type: Wall, GUID: B14CB0A5-D8C1-42B1-A9E1-54963573B967, Length: 0.45, Width: 0.23, Height: 3.40, Info String: Basic Wall:230mm:425465, Wall Bounding Box: [(131.31, 22.66, 1.00), (131.76, 22.90, 4.40)], Label Type: 0
Element Type: Wall, GUID: 81B460CE-4BF3-454C-9CF3-EFDD73977460, Length: 0.34, Width: 0.23, Height: 3.40, Info String: Basic Wall:230mm:425469, Wall Bounding Box: [(131.42, 22.43, 1.00), (131.76, 22.67, 4.40)], Label Type: 0
Element Type: Wall, GUID: B99FF556-9950-45A4-AC31-1B1AFB0CC454, Length: 2.73, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314177, Wall Bounding Box: [(125.14, 6.53, 0.00), (125.49, 9.26, 2.21)], Label Type: 0
Element Type: Wall, GUID: 66D5C344-641C-4AE2-B301-CC6B1A3C8B0B, Length: 5.27, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314178, Wall Bounding Box: [(125.14, 0.36, 0.00), (125.49, 5.63, 2.21)], Label Type: 0
Element Type: Wall, GUID: BAB84885-24E1-45EE-93AA-50F744103F10, Length: 0.58, Width: 0.23, Height: 2.21, Embedded Door GUID: 3BED7E65-B5EA-4708-84C8-25322DE00B44, Info String: Basic Wall:Generic -230mm:314179, Wall Bounding Box: [(121.96, 6.59, 0.00), (122.19, 7.17, 2.21)], Label Type: 0
Element Type: Wall, GUID: F6726267-B8C6-415B-97FB-EB05CC149BC6, Length: 3.30, Width: 0.23, Height: 2.21, Info String: Basic Wall:Generic -230mm:314180, Wall Bounding Box: [(122.01, 4.54, 0.00), (125.31, 4.77, 2.21)], Label Type: 0
Element Type: Wall, GUID: D3E1B120-F296-4D6C-8AC8-2A0C64F313BA, Length: 2.08, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314181, Wall Bounding Box: [(121.84, 7.17, 0.00), (122.19, 9.26, 2.21)], Label Type: 0
Element Type: Wall, GUID: 2557274B-2CEB-4704-AEEC-06ACDF24295E, Length: 1.74, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314182, Wall Bounding Box: [(121.84, 2.91, 0.00), (122.19, 4.65, 2.21)], Label Type: 0
Element Type: Wall, GUID: 89A2A3F9-E1CA-4351-8740-474C310DF5A7, Length: 0.81, Width: 0.23, Height: 2.21, Info String: Basic Wall:Generic -230mm:314183, Wall Bounding Box: [(121.96, 1.13, 0.00), (122.19, 1.94, 2.21)], Label Type: 0
Element Type: Wall, GUID: F2D2DFD8-79AC-4730-8BC0-D442E5B5D807, Length: 3.24, Width: 0.23, Height: 2.21, Info String: Basic Wall:Generic -230mm:314184, Wall Bounding Box: [(122.07, 1.82, 0.00), (125.31, 2.05, 2.21)], Label Type: 0
Element Type: Wall, GUID: 14D49810-4092-4411-8145-F64625424970, Length: 0.77, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314185, Wall Bounding Box: [(121.84, 0.36, 0.00), (122.19, 1.13, 2.21)], Label Type: 0
Element Type: Wall, GUID: B64D5AD4-4DC9-4010-A704-EFE76902771E, Length: 0.77, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314186, Wall Bounding Box: [(118.53, 0.36, 0.00), (118.88, 1.13, 2.21)], Label Type: 0
Element Type: Wall, GUID: 8BEBAB1F-F3A3-44DE-9C33-BE593D8B790F, Length: 1.84, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314187, Wall Bounding Box: [(118.53, 2.93, 0.00), (118.88, 4.77, 2.21)], Label Type: 0
Element Type: Wall, GUID: 93FB1D4D-F16A-46FD-B396-71CF4CD21696, Length: 2.08, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314188, Wall Bounding Box: [(118.53, 7.17, 0.00), (118.88, 9.26, 2.21)], Label Type: 0
Element Type: Wall, GUID: BFDA94B0-EE8F-4CE1-B982-6E334FD998A1, Length: 2.08, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314189, Wall Bounding Box: [(115.22, 7.17, 0.00), (115.57, 9.26, 2.21)], Label Type: 0
Element Type: Wall, GUID: E69C57C2-475F-4A6F-A283-1835A44AE2D7, Length: 1.84, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314190, Wall Bounding Box: [(115.22, 2.93, 0.00), (115.57, 4.77, 2.21)], Label Type: 0
Element Type: Wall, GUID: 52821DE7-66B6-4CAD-85AD-A8A3878CEBC0, Length: 3.74, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314191, Wall Bounding Box: [(111.91, 5.52, 0.00), (112.26, 9.26, 2.21)], Label Type: 0
Element Type: Wall, GUID: 284D59B7-1FFC-4708-89B4-E19074F37D41, Length: 6.06, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314192, Wall Bounding Box: [(108.60, 3.20, 0.00), (108.95, 9.26, 2.21)], Label Type: 0
Element Type: Wall, GUID: E4874E41-E961-470E-AD3A-FA644460CD3E, Length: 0.67, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314193, Wall Bounding Box: [(108.60, 0.36, 0.00), (108.95, 1.03, 2.21)], Label Type: 0
Element Type: Wall, GUID: CFD1208F-CF4A-48E3-AAB9-3932FB11AE82, Length: 0.70, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314194, Wall Bounding Box: [(111.91, 0.36, 0.00), (112.26, 1.06, 2.21)], Label Type: 0
Element Type: Wall, GUID: BEED922C-20EC-4E9C-87F5-448B0C0D0C66, Length: 0.77, Width: 0.35, Height: 2.21, Info String: Basic Wall:Generic - 350mm:314195, Wall Bounding Box: [(115.22, 0.36, 0.00), (115.57, 1.13, 2.21)], Label Type: 0
Element Type: Wall, GUID: C6AEFAC7-4570-42B6-94F9-25ED1F1603D4, Length: 1.94, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic -115mm:314196, Wall Bounding Box: [(115.39, 3.20, 0.00), (117.34, 3.32, 2.21)], Label Type: 0
Element Type: Wall, GUID: 23F3BBEC-FAB0-47BE-86D2-F5E6AA59BA22, Length: 2.40, Width: 0.23, Height: 2.21, Info String: Basic Wall:Generic -230mm:314197, Wall Bounding Box: [(115.22, 4.77, 0.00), (115.45, 7.17, 2.21)], Label Type: 0
Element Type: Wall, GUID: CE382EB0-DE9C-4C4B-A57F-0DEAEAB174DE, Length: 2.98, Width: 0.12, Height: 2.21, Embedded Door GUID: 4818A105-C684-4173-BE61-05AE0D3F7CAF, Info String: Basic Wall:Generic -115mm:314198, Wall Bounding Box: [(112.89, 2.44, 0.00), (113.01, 5.42, 2.21)], Label Type: 0
Element Type: Wall, GUID: F2A454A3-4965-49BA-9FE1-88A6F2A26712, Length: 0.14, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic -115mm:314199, Wall Bounding Box: [(112.85, 5.42, 0.00), (113.01, 5.58, 2.21)], Label Type: 0
Element Type: Wall, GUID: 0D09BA47-1875-4F81-BBB6-7CDD48711527, Length: 1.43, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic -115mm:314200, Wall Bounding Box: [(111.42, 5.46, 0.00), (112.85, 5.58, 2.21)], Label Type: 0
Element Type: Wall, GUID: 0D1650FE-58EA-40C2-82F3-0A0DCFE6AC30, Length: 0.15, Width: 0.11, Height: 2.21, Info String: Basic Wall:Generic -115mm:314201, Wall Bounding Box: [(111.26, 5.42, 0.00), (111.42, 5.58, 2.21)], Label Type: 0
Element Type: Wall, GUID: 2D9A3353-BFA3-4782-B68C-83CB0D6CCEA5, Length: 2.98, Width: 0.12, Height: 2.21, Embedded Door GUID: 99494697-EACE-44B9-A793-CB09B463F053, Info String: Basic Wall:Generic -115mm:314202, Wall Bounding Box: [(111.26, 2.43, 0.00), (111.37, 5.42, 2.21)], Label Type: 0
Element Type: Wall, GUID: A63B5360-55F9-4AF9-925D-A789A1160EF7, Length: 0.14, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic -115mm:314203, Wall Bounding Box: [(111.26, 2.28, 0.00), (111.42, 2.43, 2.21)], Label Type: 0
Element Type: Wall, GUID: D3B6430A-F19A-465D-B970-6657E9717581, Length: 1.43, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic -115mm:314204, Wall Bounding Box: [(111.42, 2.28, 0.00), (112.85, 2.39, 2.21)], Label Type: 0
Element Type: Wall, GUID: DB738AF9-9C81-40AC-98E2-D73B13877220, Length: 0.15, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic -115mm:314205, Wall Bounding Box: [(112.85, 2.28, 0.00), (113.01, 2.44, 2.21)], Label Type: 0
Element Type: Wall, GUID: 174266D0-231D-414B-9C77-CC714A69E8C3, Length: 1.42, Width: 0.23, Height: 2.21, Info String: Basic Wall:Generic -230mm:314206, Wall Bounding Box: [(113.97, 3.09, 0.00), (115.39, 3.32, 2.21)], Label Type: 0
Element Type: Wall, GUID: 8E6FA338-56C4-40CE-99CA-24C67E1E3142, Length: 2.20, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314207, Wall Bounding Box: [(112.80, -3.53, 0.00), (115.00, -3.44, 4.08)], Label Type: 0
Element Type: Wall, GUID: 040624D9-947D-4AED-B674-66862A197A74, Length: 0.65, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314208, Wall Bounding Box: [(112.16, -3.51, 0.00), (112.80, -3.42, 4.08)], Label Type: 0
Element Type: Wall, GUID: 2329495F-4171-4443-8DA8-380C786F592D, Length: 0.63, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314209, Wall Bounding Box: [(113.45, -4.12, 0.00), (113.54, -3.49, 4.08)], Label Type: 0
Element Type: Wall, GUID: 0CA1956C-157E-49DB-8B62-8D8829F112BA, Length: 0.84, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314210, Wall Bounding Box: [(112.90, -4.77, 0.00), (113.53, -4.09, 4.08)], Label Type: 0
Element Type: Wall, GUID: 6501386B-81FF-4645-ABC3-AEC732F62EA7, Length: 0.21, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314211, Wall Bounding Box: [(112.80, -4.80, 0.00), (113.02, -4.71, 4.08)], Label Type: 0
Element Type: Wall, GUID: 8D813521-30FA-4A35-B9B6-F63DAAFA6819, Length: 3.13, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314212, Wall Bounding Box: [(112.76, -5.75, 0.00), (112.85, -2.62, 4.08)], Label Type: 0
Element Type: Wall, GUID: ADE43EF0-892C-4914-8EBC-2F286BC45F21, Length: 1.05, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314213, Wall Bounding Box: [(112.28, -2.67, 0.00), (113.34, -2.57, 4.08)], Label Type: 0
Element Type: Wall, GUID: 5E6017CC-5C80-4A9D-A7A4-B63DB413E80B, Length: 1.23, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314214, Wall Bounding Box: [(113.31, -2.66, 0.00), (114.35, -1.86, 4.08)], Label Type: 0
Element Type: Wall, GUID: E0248E9C-C10C-40FB-9DBB-C1AB2A50259D, Length: 1.25, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314215, Wall Bounding Box: [(111.14, -2.66, 0.00), (112.30, -2.04, 4.08)], Label Type: 0
Element Type: Wall, GUID: 5C0D3BC5-A505-4D33-9AB2-51C422FF4A7C, Length: 0.76, Width: 0.23, Height: 7.16, Info String: Basic Wall:Generic -230mm:314216, Wall Bounding Box: [(110.42, -5.86, -3.08), (115.23, -1.08, 4.08)], Label Type: 0
Element Type: Wall, GUID: 420B9D77-A7AD-4B70-91D4-983CBEE016D4, Length: 0.69, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314217, Wall Bounding Box: [(112.12, -4.34, 0.00), (112.80, -4.25, 4.08)], Label Type: 0
Element Type: Wall, GUID: 32F0807C-15EF-4943-8F30-CB47B4793455, Length: 1.83, Width: 0.09, Height: 4.08, Info String: Basic Wall:Generic -90mm:314218, Wall Bounding Box: [(110.51, -4.34, 0.00), (112.14, -3.34, 4.08)], Label Type: 0
Element Type: Wall, GUID: 99D75020-19E6-4699-B390-E466928E2155, Length: 1.57, Width: 0.17, Height: 4.67, Info String: Basic Wall:Generic -170mm:314219, Wall Bounding Box: [(113.23, -1.12, -1.10), (113.40, 0.45, 3.57)], Label Type: 0
Element Type: Wall, GUID: 63939AFC-AB30-441C-8843-6F398B015389, Length: 1.87, Width: 0.17, Height: 3.57, Info String: Basic Wall:Generic -170mm:314220, Wall Bounding Box: [(112.26, -1.12, 0.00), (112.43, 0.75, 3.57)], Label Type: 0
Element Type: Wall, GUID: 6F9F9719-C34A-49E9-96E1-D206F16FDDA0, Length: 0.24, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic - 115mm:451585, Wall Bounding Box: [(125.18, 6.44, 0.00), (125.44, 6.62, 2.21)], Label Type: 0
Element Type: Wall, GUID: 17212301-5D6D-4F4B-A1ED-65683DD7DE74, Length: 0.10, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic - 115mm:451649, Wall Bounding Box: [(125.37, 6.56, 0.00), (125.49, 6.66, 2.21)], Label Type: 0
Element Type: Wall, GUID: E7177D3A-EE2C-4A03-B7DD-BE7A0C173F17, Length: 0.16, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic - 115mm:451700, Wall Bounding Box: [(125.14, 6.50, 0.00), (125.25, 6.66, 2.21)], Label Type: 0
Element Type: Wall, GUID: 9F5F8A33-B6A0-4A0E-987F-FAE3EDC47054, Length: 0.16, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic - 115mm:451892, Wall Bounding Box: [(125.37, 5.50, 0.00), (125.49, 5.66, 2.21)], Label Type: 0
Element Type: Wall, GUID: AB1E6607-6CB2-4245-9738-FDFE5F25E1A9, Length: 0.24, Width: 0.11, Height: 2.21, Info String: Basic Wall:Generic - 115mm:451927, Wall Bounding Box: [(125.18, 5.54, 0.00), (125.44, 5.72, 2.21)], Label Type: 0
Element Type: Wall, GUID: C304DCD6-9EDC-42EA-BF06-F3A47BAC30B6, Length: 0.10, Width: 0.12, Height: 2.21, Info String: Basic Wall:Generic - 115mm:452063, Wall Bounding Box: [(125.14, 5.50, 0.00), (125.25, 5.60, 2.21)], Label Type: 0
